Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
35688,2023-01-27 00:00:00,2024-07-17 00:00:00,3.1,252.8,0,332.0,50.0,332.0,29.0
35689,2023-01-27 01:00:00,2024-07-17 00:00:00,3.1,253.78,0,342.0,49.0,336.0,27.0
35690,2023-01-27 02:00:00,2024-07-17 00:00:00,3.1,240.85,0,316.0,45.0,354.0,27.0
35691,2023-01-27 03:00:00,2024-07-17 00:00:00,3.1,251.61,0,363.0,40.0,374.0,28.0
35692,2023-01-27 04:00:00,2024-07-17 00:00:00,3.1,243.23,0,363.0,38.0,401.0,26.0
35693,2023-01-27 05:00:00,2024-07-17 00:00:00,3.1,249.3,0,362.0,42.0,377.0,27.0
35694,2023-01-27 06:00:00,2024-07-17 00:00:00,3.1,249.6,0,362.0,40.0,376.0,26.0
35695,2023-01-27 07:00:00,2024-07-17 00:00:00,3.1,216.83,0,300.0,39.0,425.0,27.0
35696,2023-01-27 08:00:00,2024-07-17 00:00:00,3.1,219.2,0,303.0,41.0,418.0,27.0
35697,2023-01-27 09:00:00,2024-07-17 00:00:00,3.1,277.86,0,359.0,39.0,291.0,27.0
35698,2023-01-27 10:00:00,2024-07-17 00:00:00,3.1,263.27,0,361.0,40.0,335.0,28.0
35699,2023-01-27 11:00:00,2024-07-17 00:00:00,3.1,245.22,0,360.0,43.0,390.0,28.0
35700,2023-01-27 12:00:00,2024-07-17 00:00:00,3.1,237.48,0,361.0,41.0,419.0,27.0
35701,2023-01-27 13:00:00,2024-07-17 00:00:00,3.1,236.41,0,360.0,42.0,423.0,28.0
35702,2023-01-27 14:00:00,2024-07-17 00:00:00,3.1,244.12,0,360.0,45.0,390.0,27.0
35703,2023-01-27 15:00:00,2024-07-17 00:00:00,3.1,255.0,0,335.0,43.0,333.0,28.0
35704,2023-01-27 16:00:00,2024-07-17 00:00:00,3.1,273.03,0,360.0,46.0,300.0,28.0
35705,2023-01-27 17:00:00,2024-07-17 00:00:00,3.1,288.11,0,353.0,47.0,254.0,28.0
35706,2023-01-27 18:00:00,2024-07-17 00:00:00,3.1,324.23,0,365.0,49.0,181.0,29.0
35707,2023-01-27 19:00:00,2024-07-17 00:00:00,3.1,328.6,0,357.0,45.0,171.0,28.0
35708,2023-01-27 20:00:00,2024-07-17 00:00:00,3.1,308.95,0,379.0,52.0,216.0,27.0
35709,2023-01-27 21:00:00,2024-07-17 00:00:00,3.1,322.02,0,341.0,48.0,171.0,27.0
35710,2023-01-27 22:00:00,2024-07-17 00:00:00,3.1,329.27,0,351.0,48.0,165.0,29.0
35711,2023-01-27 23:00:00,2024-07-17 00:00:00,3.1,310.68,0,340.0,50.0,192.0,28.0
