UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-04-27 00:00:00,0.0,556.0,0.0,94.0,346.0,27.0,8.0
2023-04-27 01:00:00,0.0,483.0,0.0,94.0,348.0,27.0,10.0
2023-04-27 02:00:00,0.0,599.0,0.0,95.0,352.0,26.0,6.0
2023-04-27 03:00:00,0.0,600.0,0.0,94.0,344.0,27.0,0.0
2023-04-27 04:00:00,0.0,607.0,0.0,94.0,329.0,27.0,0.0
2023-04-27 05:00:00,0.0,607.0,0.0,97.0,319.0,29.0,0.0
2023-04-27 06:00:00,0.0,506.0,0.0,99.0,332.0,27.0,0.0
2023-04-27 07:00:00,0.0,425.0,0.0,95.0,342.0,27.0,0.0
2023-04-27 08:00:00,0.0,466.0,0.0,101.0,349.0,27.0,0.0
2023-04-27 09:00:00,0.0,554.0,0.0,98.0,342.0,28.0,0.0
2023-04-27 10:00:00,0.0,549.0,0.0,101.0,342.0,27.0,0.0
2023-04-27 11:00:00,0.0,588.0,0.0,98.0,320.0,27.0,0.0
2023-04-27 12:00:00,0.0,590.0,0.0,101.0,225.0,28.0,0.0
2023-04-27 13:00:00,0.0,618.0,0.0,101.0,170.0,26.0,0.0
2023-04-27 14:00:00,0.0,624.0,0.0,102.0,86.0,29.0,0.0
2023-04-27 15:00:00,0.0,550.0,0.0,98.0,130.0,27.0,7.0
2023-04-27 16:00:00,0.0,497.0,0.0,106.0,121.0,27.0,13.0
2023-04-27 17:00:00,0.0,373.0,0.0,109.0,110.0,27.0,15.0
2023-04-27 18:00:00,0.0,355.0,0.0,110.0,100.0,27.0,15.0
2023-04-27 19:00:00,0.0,362.0,0.0,111.0,79.0,26.0,15.0
2023-04-27 20:00:00,0.0,536.0,0.0,110.0,52.0,27.0,15.0
2023-04-27 21:00:00,0.0,586.0,0.0,111.0,37.0,27.0,15.0
2023-04-27 22:00:00,0.0,595.0,0.0,109.0,25.0,27.0,15.0
2023-04-27 23:00:00,0.0,575.0,0.0,112.0,24.0,27.0,15.0
