UTC time,coal,nat_gas,hydro,wind,other
2023-02-09 00:00:00,0,488.0,79.0,46.0,26.0
2023-02-09 01:00:00,0,498.0,123.0,16.0,25.0
2023-02-09 02:00:00,0,503.0,128.0,36.0,26.0
2023-02-09 03:00:00,0,502.0,127.0,71.0,27.0
2023-02-09 04:00:00,0,502.0,127.0,85.0,27.0
2023-02-09 05:00:00,0,502.0,125.0,70.0,27.0
2023-02-09 06:00:00,0,501.0,126.0,89.0,27.0
2023-02-09 07:00:00,0,504.0,126.0,97.0,27.0
2023-02-09 08:00:00,0,503.0,120.0,87.0,25.0
2023-02-09 09:00:00,0,504.0,79.0,84.0,26.0
2023-02-09 10:00:00,0,505.0,75.0,102.0,26.0
2023-02-09 11:00:00,0,504.0,74.0,91.0,27.0
2023-02-09 12:00:00,0,504.0,72.0,63.0,27.0
2023-02-09 13:00:00,0,504.0,73.0,56.0,26.0
2023-02-09 14:00:00,0,504.0,70.0,58.0,26.0
2023-02-09 15:00:00,0,504.0,72.0,47.0,27.0
2023-02-09 16:00:00,0,502.0,70.0,67.0,27.0
2023-02-09 17:00:00,0,502.0,71.0,86.0,27.0
2023-02-09 18:00:00,0,503.0,71.0,104.0,27.0
2023-02-09 19:00:00,0,502.0,71.0,93.0,27.0
2023-02-09 20:00:00,0,496.0,69.0,97.0,27.0
2023-02-09 21:00:00,0,476.0,71.0,101.0,29.0
2023-02-09 22:00:00,0,462.0,70.0,105.0,27.0
2023-02-09 23:00:00,0,449.0,111.0,118.0,28.0
