Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
42984,2023-11-27 00:00:00,2024-07-17 00:00:00,3.1,453.38,0.0,844.0,0.0,47.0,1.0,25.0,3.0
42985,2023-11-27 01:00:00,2024-07-17 00:00:00,3.1,411.39,0.0,846.0,0.0,143.0,3.0,25.0,0.0
42986,2023-11-27 02:00:00,2024-07-17 00:00:00,3.1,409.45,0.0,846.0,0.0,147.0,2.0,27.0,0.0
42987,2023-11-27 03:00:00,2024-07-17 00:00:00,3.1,411.35,0.0,846.0,0.0,145.0,1.0,25.0,0.0
42988,2023-11-27 04:00:00,2024-07-17 00:00:00,3.1,414.11,0.0,847.0,0.0,138.0,1.0,25.0,0.0
42989,2023-11-27 05:00:00,2024-07-17 00:00:00,3.1,452.31,0.0,848.0,0.0,46.0,3.0,25.0,0.0
42990,2023-11-27 06:00:00,2024-07-17 00:00:00,3.1,452.8,0.0,849.0,0.0,46.0,2.0,25.0,0.0
42991,2023-11-27 07:00:00,2024-07-17 00:00:00,3.1,453.43,0.0,842.0,0.0,45.0,1.0,25.0,0.0
42992,2023-11-27 08:00:00,2024-07-17 00:00:00,3.1,451.81,0.0,826.0,0.0,46.0,1.0,26.0,0.0
42993,2023-11-27 09:00:00,2024-07-17 00:00:00,3.1,452.86,0.0,828.0,0.0,45.0,1.0,25.0,0.0
42994,2023-11-27 10:00:00,2024-07-17 00:00:00,3.1,452.86,0.0,829.0,0.0,45.0,0.0,26.0,0.0
42995,2023-11-27 11:00:00,2024-07-17 00:00:00,3.1,451.5,0.0,830.0,0.0,47.0,1.0,26.0,0.0
42996,2023-11-27 12:00:00,2024-07-17 00:00:00,3.1,452.59,0.0,833.0,0.0,46.0,1.0,25.0,0.0
42997,2023-11-27 13:00:00,2024-07-17 00:00:00,3.1,454.37,0.0,854.0,0.0,44.0,1.0,25.0,0.0
42998,2023-11-27 14:00:00,2024-07-17 00:00:00,3.1,412.34,0.0,854.0,0.0,144.0,1.0,25.0,0.0
42999,2023-11-27 15:00:00,2024-07-17 00:00:00,3.1,411.62,0.0,855.0,0.0,143.0,1.0,28.0,0.0
43000,2023-11-27 16:00:00,2024-07-17 00:00:00,3.1,412.24,0.0,853.0,0.0,142.0,1.0,27.0,0.0
43001,2023-11-27 17:00:00,2024-07-17 00:00:00,3.1,410.87,0.0,855.0,0.0,145.0,1.0,28.0,0.0
43002,2023-11-27 18:00:00,2024-07-17 00:00:00,3.1,413.82,0.0,854.0,0.0,137.0,1.0,28.0,0.0
43003,2023-11-27 19:00:00,2024-07-17 00:00:00,3.1,452.5,0.0,843.0,0.0,45.0,1.0,27.0,0.0
43004,2023-11-27 20:00:00,2024-07-17 00:00:00,3.1,452.8,0.0,842.0,0.0,46.0,1.0,27.0,3.0
43005,2023-11-27 21:00:00,2024-07-17 00:00:00,3.1,452.94,0.0,846.0,0.0,44.0,1.0,29.0,3.0
43006,2023-11-27 22:00:00,2024-07-17 00:00:00,3.1,444.88,0.0,707.0,0.0,47.0,1.0,27.0,0.0
43007,2023-11-27 23:00:00,2024-07-17 00:00:00,3.1,448.76,0.0,791.0,0.0,47.0,1.0,28.0,0.0
