UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-05-31 00:00:00,0.0,106.0,0.0,236.0,171.0,22.0,15.0
2023-05-31 01:00:00,0.0,106.0,0.0,236.0,165.0,23.0,11.0
2023-05-31 02:00:00,0.0,106.0,0.0,235.0,176.0,22.0,12.0
2023-05-31 03:00:00,0.0,107.0,0.0,235.0,223.0,23.0,4.0
2023-05-31 04:00:00,0.0,106.0,0.0,233.0,259.0,24.0,0.0
2023-05-31 05:00:00,0.0,106.0,0.0,233.0,273.0,22.0,0.0
2023-05-31 06:00:00,0.0,106.0,0.0,232.0,287.0,23.0,0.0
2023-05-31 07:00:00,0.0,107.0,0.0,214.0,298.0,23.0,0.0
2023-05-31 08:00:00,0.0,107.0,0.0,108.0,266.0,24.0,0.0
2023-05-31 09:00:00,0.0,107.0,0.0,96.0,278.0,23.0,0.0
2023-05-31 10:00:00,0.0,107.0,0.0,89.0,316.0,23.0,0.0
2023-05-31 11:00:00,0.0,107.0,0.0,80.0,317.0,23.0,0.0
2023-05-31 12:00:00,0.0,107.0,0.0,71.0,308.0,23.0,0.0
2023-05-31 13:00:00,0.0,106.0,0.0,176.0,250.0,22.0,0.0
2023-05-31 14:00:00,0.0,106.0,0.0,179.0,176.0,22.0,5.0
2023-05-31 15:00:00,0.0,106.0,0.0,170.0,167.0,22.0,12.0
2023-05-31 16:00:00,0.0,106.0,0.0,82.0,182.0,23.0,15.0
2023-05-31 17:00:00,0.0,107.0,0.0,127.0,138.0,23.0,15.0
2023-05-31 18:00:00,0.0,110.0,0.0,130.0,97.0,24.0,15.0
2023-05-31 19:00:00,0.0,111.0,0.0,116.0,72.0,22.0,15.0
2023-05-31 20:00:00,0.0,111.0,0.0,99.0,105.0,22.0,15.0
2023-05-31 21:00:00,0.0,111.0,0.0,116.0,161.0,24.0,15.0
2023-05-31 22:00:00,0.0,111.0,0.0,114.0,248.0,23.0,15.0
2023-05-31 23:00:00,0.0,111.0,0.0,115.0,321.0,24.0,15.0
