Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
40416,2023-08-12 00:00:00,2024-07-17 00:00:00,3.1,385.14,0.0,914.0,0.0,17.0,249.0,26.0,15.0
40417,2023-08-12 01:00:00,2024-07-17 00:00:00,3.1,352.81,0.0,886.0,0.0,56.0,322.0,27.0,15.0
40418,2023-08-12 02:00:00,2024-07-17 00:00:00,3.1,355.31,0.0,1011.0,0.0,88.0,326.0,26.0,9.0
40419,2023-08-12 03:00:00,2024-07-17 00:00:00,3.1,354.4,0.0,1073.0,0.0,114.0,323.0,26.0,3.0
40420,2023-08-12 04:00:00,2024-07-17 00:00:00,3.1,382.07,0.0,1014.0,0.0,17.0,278.0,26.0,0.0
40421,2023-08-12 05:00:00,2024-07-17 00:00:00,3.1,368.71,0.0,939.0,0.0,17.0,305.0,26.0,0.0
40422,2023-08-12 06:00:00,2024-07-17 00:00:00,3.1,383.02,0.0,1026.0,0.0,18.0,277.0,26.0,0.0
40423,2023-08-12 07:00:00,2024-07-17 00:00:00,3.1,377.51,0.0,895.0,0.0,18.0,255.0,26.0,0.0
40424,2023-08-12 08:00:00,2024-07-17 00:00:00,3.1,376.95,0.0,625.0,0.0,17.0,165.0,27.0,0.0
40425,2023-08-12 09:00:00,2024-07-17 00:00:00,3.1,379.03,0.0,589.0,0.0,18.0,149.0,25.0,0.0
40426,2023-08-12 10:00:00,2024-07-17 00:00:00,3.1,365.34,0.0,534.0,0.0,16.0,162.0,26.0,0.0
40427,2023-08-12 11:00:00,2024-07-17 00:00:00,3.1,360.5,0.0,504.0,0.0,16.0,161.0,26.0,0.0
40428,2023-08-12 12:00:00,2024-07-17 00:00:00,3.1,374.32,0.0,500.0,0.0,15.0,131.0,26.0,0.0
40429,2023-08-12 13:00:00,2024-07-17 00:00:00,3.1,380.52,0.0,535.0,0.0,15.0,130.0,26.0,0.0
40430,2023-08-12 14:00:00,2024-07-17 00:00:00,3.1,379.26,0.0,527.0,0.0,15.0,130.0,26.0,0.0
40431,2023-08-12 15:00:00,2024-07-17 00:00:00,3.1,380.36,0.0,474.0,0.0,16.0,116.0,26.0,7.0
40432,2023-08-12 16:00:00,2024-07-17 00:00:00,3.1,403.26,0.0,552.0,0.0,16.0,99.0,26.0,13.0
40433,2023-08-12 17:00:00,2024-07-17 00:00:00,3.1,423.3,0.0,637.0,0.0,17.0,77.0,26.0,15.0
40434,2023-08-12 18:00:00,2024-07-17 00:00:00,3.1,444.71,0.0,798.0,0.0,15.0,56.0,26.0,15.0
40435,2023-08-12 19:00:00,2024-07-17 00:00:00,3.1,451.02,0.0,923.0,0.0,14.0,56.0,25.0,15.0
40436,2023-08-12 20:00:00,2024-07-17 00:00:00,3.1,441.22,0.0,925.0,0.0,15.0,79.0,26.0,14.0
40437,2023-08-12 21:00:00,2024-07-17 00:00:00,3.1,437.07,0.0,916.0,0.0,15.0,89.0,26.0,14.0
40438,2023-08-12 22:00:00,2024-07-17 00:00:00,3.1,439.12,0.0,922.0,0.0,15.0,86.0,25.0,15.0
40439,2023-08-12 23:00:00,2024-07-17 00:00:00,3.1,432.21,0.0,915.0,0.0,16.0,100.0,27.0,14.0
