Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
37608,2023-04-17 00:00:00,2024-07-17 00:00:00,3.1,222.87,0.0,297.0,0.0,72.0,376.0,25.0,15.0
37609,2023-04-17 01:00:00,2024-07-17 00:00:00,3.1,236.64,0.0,346.0,0.0,71.0,371.0,25.0,9.0
37610,2023-04-17 02:00:00,2024-07-17 00:00:00,3.1,249.27,0.0,422.0,0.0,74.0,402.0,25.0,7.0
37611,2023-04-17 03:00:00,2024-07-17 00:00:00,3.1,269.8,0.0,455.0,0.0,74.0,336.0,25.0,0.0
37612,2023-04-17 04:00:00,2024-07-17 00:00:00,3.1,250.73,0.0,456.0,0.0,74.0,422.0,23.0,0.0
37613,2023-04-17 05:00:00,2024-07-17 00:00:00,3.1,251.61,0.0,454.0,0.0,76.0,411.0,25.0,0.0
37614,2023-04-17 06:00:00,2024-07-17 00:00:00,3.1,245.04,0.0,459.0,0.0,76.0,450.0,24.0,0.0
37615,2023-04-17 07:00:00,2024-07-17 00:00:00,3.1,245.25,0.0,456.0,0.0,77.0,443.0,25.0,0.0
37616,2023-04-17 08:00:00,2024-07-17 00:00:00,3.1,249.22,0.0,459.0,0.0,78.0,426.0,25.0,0.0
37617,2023-04-17 09:00:00,2024-07-17 00:00:00,3.1,263.7,0.0,464.0,0.0,77.0,368.0,24.0,0.0
37618,2023-04-17 10:00:00,2024-07-17 00:00:00,3.1,269.43,0.0,459.0,0.0,78.0,337.0,25.0,0.0
37619,2023-04-17 11:00:00,2024-07-17 00:00:00,3.1,298.87,0.0,463.0,0.0,77.0,238.0,24.0,0.0
37620,2023-04-17 12:00:00,2024-07-17 00:00:00,3.1,329.09,0.0,462.0,0.0,77.0,151.0,25.0,0.0
37621,2023-04-17 13:00:00,2024-07-17 00:00:00,3.1,325.06,0.0,464.0,0.0,83.0,156.0,25.0,0.0
37622,2023-04-17 14:00:00,2024-07-17 00:00:00,3.1,294.87,0.0,466.0,0.0,171.0,149.0,26.0,0.0
37623,2023-04-17 15:00:00,2024-07-17 00:00:00,3.1,301.67,0.0,466.0,0.0,174.0,132.0,26.0,5.0
37624,2023-04-17 16:00:00,2024-07-17 00:00:00,3.1,306.64,0.0,464.0,0.0,174.0,130.0,25.0,14.0
37625,2023-04-17 17:00:00,2024-07-17 00:00:00,3.1,304.46,0.0,460.0,0.0,178.0,130.0,26.0,15.0
37626,2023-04-17 18:00:00,2024-07-17 00:00:00,3.1,304.06,0.0,462.0,0.0,174.0,137.0,26.0,15.0
37627,2023-04-17 19:00:00,2024-07-17 00:00:00,3.1,308.49,0.0,460.0,0.0,164.0,135.0,24.0,15.0
37628,2023-04-17 20:00:00,2024-07-17 00:00:00,3.1,339.51,0.0,458.0,0.0,74.0,138.0,26.0,10.0
37629,2023-04-17 21:00:00,2024-07-17 00:00:00,3.1,326.89,0.0,454.0,0.0,74.0,162.0,26.0,6.0
37630,2023-04-17 22:00:00,2024-07-17 00:00:00,3.1,323.16,0.0,458.0,0.0,75.0,173.0,26.0,6.0
37631,2023-04-17 23:00:00,2024-07-17 00:00:00,3.1,322.2,0.0,455.0,0.0,72.0,174.0,25.0,3.0
