Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
43728,2023-12-28 00:00:00,2024-07-17 00:00:00,3.1,378.73,0,800.0,116.0,152.0,25.0
43729,2023-12-28 01:00:00,2024-07-17 00:00:00,3.1,350.29,0,802.0,209.0,154.0,24.0
43730,2023-12-28 02:00:00,2024-07-17 00:00:00,3.1,352.9,0,799.0,217.0,135.0,23.0
43731,2023-12-28 03:00:00,2024-07-17 00:00:00,3.1,353.5,0,797.0,212.0,140.0,26.0
43732,2023-12-28 04:00:00,2024-07-17 00:00:00,3.1,358.85,0,798.0,204.0,129.0,25.0
43733,2023-12-28 05:00:00,2024-07-17 00:00:00,3.1,388.83,0,797.0,116.0,122.0,25.0
43734,2023-12-28 06:00:00,2024-07-17 00:00:00,3.1,391.51,0,796.0,114.0,117.0,26.0
43735,2023-12-28 07:00:00,2024-07-17 00:00:00,3.1,390.28,0,795.0,115.0,120.0,27.0
43736,2023-12-28 08:00:00,2024-07-17 00:00:00,3.1,386.53,0,781.0,114.0,126.0,25.0
43737,2023-12-28 09:00:00,2024-07-17 00:00:00,3.1,378.44,0,696.0,111.0,127.0,26.0
43738,2023-12-28 10:00:00,2024-07-17 00:00:00,3.1,376.94,0,696.0,113.0,129.0,26.0
43739,2023-12-28 11:00:00,2024-07-17 00:00:00,3.1,377.44,0,697.0,113.0,128.0,26.0
43740,2023-12-28 12:00:00,2024-07-17 00:00:00,3.1,375.38,0,699.0,111.0,136.0,26.0
43741,2023-12-28 13:00:00,2024-07-17 00:00:00,3.1,376.69,0,697.0,114.0,129.0,26.0
43742,2023-12-28 14:00:00,2024-07-17 00:00:00,3.1,344.97,0,698.0,210.0,130.0,27.0
43743,2023-12-28 15:00:00,2024-07-17 00:00:00,3.1,357.81,0,698.0,168.0,130.0,26.0
43744,2023-12-28 16:00:00,2024-07-17 00:00:00,3.1,359.5,0,696.0,161.0,132.0,27.0
43745,2023-12-28 17:00:00,2024-07-17 00:00:00,3.1,342.95,0,690.0,210.0,134.0,28.0
43746,2023-12-28 18:00:00,2024-07-17 00:00:00,3.1,348.69,0,698.0,203.0,125.0,27.0
43747,2023-12-28 19:00:00,2024-07-17 00:00:00,3.1,384.4,0,697.0,112.0,111.0,26.0
43748,2023-12-28 20:00:00,2024-07-17 00:00:00,3.1,352.77,0,699.0,207.0,110.0,28.0
43749,2023-12-28 21:00:00,2024-07-17 00:00:00,3.1,389.69,0,745.0,127.0,96.0,26.0
43750,2023-12-28 22:00:00,2024-07-17 00:00:00,3.1,397.07,0,810.0,114.0,106.0,27.0
43751,2023-12-28 23:00:00,2024-07-17 00:00:00,3.1,419.47,0,817.0,116.0,48.0,28.0
