Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
39072,2023-06-17 00:00:00,2024-07-17 00:00:00,3.1,151.86,0.0,368.0,0.0,177.0,337.0,23.0,3.0
39073,2023-06-17 01:00:00,2024-07-17 00:00:00,3.1,159.82,0.0,391.0,0.0,176.0,322.0,24.0,3.0
39074,2023-06-17 02:00:00,2024-07-17 00:00:00,3.1,162.66,0.0,404.0,0.0,172.0,318.0,25.0,0.0
39075,2023-06-17 03:00:00,2024-07-17 00:00:00,3.1,167.53,0.0,446.0,0.0,156.0,357.0,26.0,0.0
39076,2023-06-17 04:00:00,2024-07-17 00:00:00,3.1,162.76,0.0,344.0,0.0,58.0,353.0,27.0,0.0
39077,2023-06-17 05:00:00,2024-07-17 00:00:00,3.1,154.97,0.0,307.0,0.0,52.0,346.0,28.0,0.0
39078,2023-06-17 06:00:00,2024-07-17 00:00:00,3.1,145.3,0.0,344.0,0.0,151.0,354.0,27.0,0.0
39079,2023-06-17 07:00:00,2024-07-17 00:00:00,3.1,110.85,0.0,225.0,0.0,142.0,357.0,27.0,0.0
39080,2023-06-17 08:00:00,2024-07-17 00:00:00,3.1,77.14,0.0,108.0,0.0,39.0,346.0,25.0,0.0
39081,2023-06-17 09:00:00,2024-07-17 00:00:00,3.1,74.41,0.0,108.0,0.0,41.0,364.0,24.0,0.0
39082,2023-06-17 10:00:00,2024-07-17 00:00:00,3.1,75.25,0.0,108.0,0.0,38.0,363.0,22.0,0.0
39083,2023-06-17 11:00:00,2024-07-17 00:00:00,3.1,76.11,0.0,108.0,0.0,36.0,358.0,23.0,0.0
39084,2023-06-17 12:00:00,2024-07-17 00:00:00,3.1,80.73,0.0,108.0,0.0,35.0,328.0,24.0,0.0
39085,2023-06-17 13:00:00,2024-07-17 00:00:00,3.1,86.49,0.0,108.0,0.0,36.0,298.0,20.0,0.0
39086,2023-06-17 14:00:00,2024-07-17 00:00:00,3.1,95.83,0.0,108.0,0.0,35.0,278.0,21.0,5.0
39087,2023-06-17 15:00:00,2024-07-17 00:00:00,3.1,116.28,0.0,108.0,0.0,34.0,228.0,21.0,12.0
39088,2023-06-17 16:00:00,2024-07-17 00:00:00,3.1,128.87,0.0,108.0,0.0,35.0,199.0,20.0,15.0
39089,2023-06-17 17:00:00,2024-07-17 00:00:00,3.1,140.31,0.0,106.0,0.0,43.0,157.0,20.0,15.0
39090,2023-06-17 18:00:00,2024-07-17 00:00:00,3.1,141.36,0.0,107.0,0.0,33.0,162.0,21.0,14.0
39091,2023-06-17 19:00:00,2024-07-17 00:00:00,3.1,116.46,0.0,107.0,0.0,35.0,236.0,21.0,15.0
39092,2023-06-17 20:00:00,2024-07-17 00:00:00,3.1,90.8,0.0,107.0,0.0,35.0,353.0,21.0,15.0
39093,2023-06-17 21:00:00,2024-07-17 00:00:00,3.1,88.34,0.0,108.0,0.0,38.0,369.0,20.0,15.0
39094,2023-06-17 22:00:00,2024-07-17 00:00:00,3.1,76.9,0.0,107.0,0.0,114.0,370.0,21.0,15.0
39095,2023-06-17 23:00:00,2024-07-17 00:00:00,3.1,69.33,0.0,107.0,0.0,146.0,371.0,20.0,10.0
