UTC time,coal,nat_gas,hydro,wind,other
2023-10-23 00:00:00,0,644.0,129.0,23.0,26.0
2023-10-23 01:00:00,0,702.0,132.0,39.0,25.0
2023-10-23 02:00:00,0,621.0,133.0,37.0,26.0
2023-10-23 03:00:00,0,680.0,133.0,65.0,24.0
2023-10-23 04:00:00,0,729.0,121.0,95.0,25.0
2023-10-23 05:00:00,0,733.0,29.0,45.0,26.0
2023-10-23 06:00:00,0,734.0,29.0,28.0,25.0
2023-10-23 07:00:00,0,734.0,31.0,34.0,25.0
2023-10-23 08:00:00,0,734.0,30.0,41.0,26.0
2023-10-23 09:00:00,0,732.0,32.0,37.0,26.0
2023-10-23 10:00:00,0,733.0,29.0,94.0,25.0
2023-10-23 11:00:00,0,732.0,31.0,139.0,25.0
2023-10-23 12:00:00,0,733.0,26.0,314.0,25.0
2023-10-23 13:00:00,0,700.0,29.0,402.0,25.0
2023-10-23 14:00:00,0,600.0,128.0,408.0,26.0
2023-10-23 15:00:00,0,463.0,131.0,443.0,26.0
2023-10-23 16:00:00,0,494.0,130.0,440.0,24.0
2023-10-23 17:00:00,0,500.0,124.0,458.0,24.0
2023-10-23 18:00:00,0,497.0,27.0,451.0,26.0
2023-10-23 19:00:00,0,491.0,29.0,422.0,25.0
2023-10-23 20:00:00,0,499.0,29.0,408.0,26.0
2023-10-23 21:00:00,0,530.0,28.0,440.0,28.0
2023-10-23 22:00:00,0,531.0,36.0,449.0,26.0
2023-10-23 23:00:00,0,467.0,39.0,418.0,27.0
