UTC time,coal,nat_gas,hydro,wind,other
2023-01-13 00:00:00,0,626.0,151.0,135.0,25.0
2023-01-13 01:00:00,0,650.0,233.0,135.0,25.0
2023-01-13 02:00:00,0,654.0,239.0,136.0,27.0
2023-01-13 03:00:00,0,652.0,239.0,138.0,27.0
2023-01-13 04:00:00,0,605.0,214.0,135.0,29.0
2023-01-13 05:00:00,0,646.0,232.0,129.0,27.0
2023-01-13 06:00:00,0,652.0,151.0,124.0,28.0
2023-01-13 07:00:00,0,653.0,153.0,103.0,28.0
2023-01-13 08:00:00,0,641.0,147.0,109.0,26.0
2023-01-13 09:00:00,0,653.0,152.0,100.0,29.0
2023-01-13 10:00:00,0,656.0,150.0,55.0,28.0
2023-01-13 11:00:00,0,656.0,149.0,95.0,28.0
2023-01-13 12:00:00,0,654.0,152.0,131.0,27.0
2023-01-13 13:00:00,0,622.0,150.0,132.0,26.0
2023-01-13 14:00:00,0,653.0,152.0,130.0,25.0
2023-01-13 15:00:00,0,652.0,148.0,136.0,27.0
2023-01-13 16:00:00,0,650.0,150.0,129.0,27.0
2023-01-13 17:00:00,0,653.0,148.0,126.0,26.0
2023-01-13 18:00:00,0,641.0,249.0,127.0,26.0
2023-01-13 19:00:00,0,647.0,254.0,127.0,27.0
2023-01-13 20:00:00,0,758.0,237.0,129.0,26.0
2023-01-13 21:00:00,0,798.0,149.0,127.0,26.0
2023-01-13 22:00:00,0,795.0,155.0,127.0,27.0
2023-01-13 23:00:00,0,793.0,154.0,123.0,26.0
