UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-02-19 00:00:00,0.0,79.0,0.0,53.0,326.0,25.0,4.0
2023-02-19 01:00:00,0.0,80.0,0.0,53.0,259.0,24.0,0.0
2023-02-19 02:00:00,0.0,80.0,0.0,53.0,271.0,25.0,0.0
2023-02-19 03:00:00,0.0,80.0,0.0,58.0,248.0,25.0,0.0
2023-02-19 04:00:00,0.0,81.0,0.0,53.0,239.0,25.0,0.0
2023-02-19 05:00:00,0.0,82.0,0.0,55.0,228.0,24.0,0.0
2023-02-19 06:00:00,0.0,81.0,0.0,52.0,251.0,25.0,0.0
2023-02-19 07:00:00,0.0,82.0,0.0,54.0,234.0,25.0,0.0
2023-02-19 08:00:00,0.0,81.0,0.0,53.0,294.0,25.0,0.0
2023-02-19 09:00:00,0.0,81.0,0.0,53.0,309.0,25.0,0.0
2023-02-19 10:00:00,0.0,81.0,0.0,51.0,348.0,25.0,0.0
2023-02-19 11:00:00,0.0,81.0,0.0,54.0,357.0,25.0,0.0
2023-02-19 12:00:00,0.0,81.0,0.0,52.0,383.0,24.0,0.0
2023-02-19 13:00:00,0.0,81.0,0.0,52.0,382.0,25.0,0.0
2023-02-19 14:00:00,0.0,81.0,0.0,51.0,389.0,24.0,0.0
2023-02-19 15:00:00,0.0,81.0,0.0,51.0,400.0,25.0,0.0
2023-02-19 16:00:00,0.0,81.0,0.0,49.0,410.0,24.0,0.0
2023-02-19 17:00:00,0.0,81.0,0.0,53.0,411.0,25.0,1.0
2023-02-19 18:00:00,0.0,80.0,0.0,52.0,406.0,24.0,6.0
2023-02-19 19:00:00,0.0,81.0,0.0,52.0,420.0,25.0,7.0
2023-02-19 20:00:00,0.0,80.0,0.0,95.0,406.0,24.0,6.0
2023-02-19 21:00:00,0.0,80.0,0.0,95.0,378.0,25.0,8.0
2023-02-19 22:00:00,0.0,80.0,0.0,98.0,399.0,25.0,9.0
2023-02-19 23:00:00,0.0,79.0,0.0,96.0,422.0,25.0,12.0
