UTC time,coal,nat_gas,hydro,wind,other
2023-04-13 00:00:00,0,551.0,86.0,180.0,25.0
2023-04-13 01:00:00,0,732.0,84.0,298.0,26.0
2023-04-13 02:00:00,0,761.0,85.0,236.0,23.0
2023-04-13 03:00:00,0,784.0,84.0,163.0,25.0
2023-04-13 04:00:00,0,788.0,87.0,255.0,25.0
2023-04-13 05:00:00,0,788.0,84.0,288.0,26.0
2023-04-13 06:00:00,0,786.0,85.0,202.0,25.0
2023-04-13 07:00:00,0,787.0,82.0,185.0,26.0
2023-04-13 08:00:00,0,789.0,82.0,151.0,26.0
2023-04-13 09:00:00,0,790.0,82.0,169.0,26.0
2023-04-13 10:00:00,0,790.0,82.0,226.0,28.0
2023-04-13 11:00:00,0,791.0,81.0,212.0,26.0
2023-04-13 12:00:00,0,803.0,81.0,193.0,28.0
2023-04-13 13:00:00,0,865.0,80.0,164.0,26.0
2023-04-13 14:00:00,0,866.0,82.0,118.0,26.0
2023-04-13 15:00:00,0,845.0,72.0,61.0,26.0
2023-04-13 16:00:00,0,855.0,74.0,65.0,25.0
2023-04-13 17:00:00,0,795.0,75.0,57.0,24.0
2023-04-13 18:00:00,0,859.0,74.0,44.0,25.0
2023-04-13 19:00:00,0,835.0,72.0,18.0,24.0
2023-04-13 20:00:00,0,558.0,73.0,14.0,25.0
2023-04-13 21:00:00,0,618.0,72.0,19.0,24.0
2023-04-13 22:00:00,0,586.0,73.0,29.0,23.0
2023-04-13 23:00:00,0,517.0,72.0,70.0,24.0
