UTC time,coal,nat_gas,hydro,wind,other
2023-08-06 00:00:00,0,954.0,16.0,62.0,25.0
2023-08-06 01:00:00,0,952.0,17.0,70.0,26.0
2023-08-06 02:00:00,0,953.0,16.0,65.0,24.0
2023-08-06 03:00:00,0,961.0,16.0,98.0,25.0
2023-08-06 04:00:00,0,908.0,17.0,137.0,25.0
2023-08-06 05:00:00,0,930.0,16.0,97.0,26.0
2023-08-06 06:00:00,0,983.0,17.0,56.0,24.0
2023-08-06 07:00:00,0,934.0,16.0,54.0,25.0
2023-08-06 08:00:00,0,902.0,16.0,57.0,26.0
2023-08-06 09:00:00,0,858.0,18.0,54.0,25.0
2023-08-06 10:00:00,0,830.0,16.0,68.0,25.0
2023-08-06 11:00:00,0,727.0,16.0,46.0,25.0
2023-08-06 12:00:00,0,758.0,18.0,55.0,26.0
2023-08-06 13:00:00,0,791.0,16.0,69.0,24.0
2023-08-06 14:00:00,0,766.0,15.0,19.0,25.0
2023-08-06 15:00:00,0,668.0,16.0,23.0,24.0
2023-08-06 16:00:00,0,893.0,17.0,50.0,25.0
2023-08-06 17:00:00,0,888.0,17.0,81.0,25.0
2023-08-06 18:00:00,0,889.0,16.0,67.0,24.0
2023-08-06 19:00:00,0,816.0,16.0,39.0,24.0
2023-08-06 20:00:00,0,894.0,18.0,28.0,24.0
2023-08-06 21:00:00,0,867.0,16.0,23.0,24.0
2023-08-06 22:00:00,0,912.0,16.0,12.0,25.0
2023-08-06 23:00:00,0,910.0,23.0,16.0,25.0
