Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
37104,2023-03-27 00:00:00,2024-07-17 00:00:00,3.1,439.58,0,742.0,50.0,54.0,25.0
37105,2023-03-27 01:00:00,2024-07-17 00:00:00,3.1,424.42,0,830.0,53.0,97.0,25.0
37106,2023-03-27 02:00:00,2024-07-17 00:00:00,3.1,419.52,0,979.0,51.0,136.0,24.0
37107,2023-03-27 03:00:00,2024-07-17 00:00:00,3.1,422.33,0,988.0,50.0,131.0,25.0
37108,2023-03-27 04:00:00,2024-07-17 00:00:00,3.1,416.52,0,1004.0,50.0,151.0,25.0
37109,2023-03-27 05:00:00,2024-07-17 00:00:00,3.1,427.51,0,998.0,50.0,117.0,24.0
37110,2023-03-27 06:00:00,2024-07-17 00:00:00,3.1,393.96,0,926.0,141.0,116.0,25.0
37111,2023-03-27 07:00:00,2024-07-17 00:00:00,3.1,436.52,0,979.0,56.0,83.0,23.0
37112,2023-03-27 08:00:00,2024-07-17 00:00:00,3.1,451.18,0,991.0,50.0,53.0,25.0
37113,2023-03-27 09:00:00,2024-07-17 00:00:00,3.1,459.52,0,989.0,48.0,34.0,25.0
37114,2023-03-27 10:00:00,2024-07-17 00:00:00,3.1,465.48,0,987.0,48.0,19.0,24.0
37115,2023-03-27 11:00:00,2024-07-17 00:00:00,3.1,468.82,0,994.0,49.0,11.0,25.0
37116,2023-03-27 12:00:00,2024-07-17 00:00:00,3.1,471.65,0,1009.0,50.0,4.0,25.0
37117,2023-03-27 13:00:00,2024-07-17 00:00:00,3.1,432.31,0,1012.0,147.0,12.0,25.0
37118,2023-03-27 14:00:00,2024-07-17 00:00:00,3.1,428.61,0,1010.0,149.0,21.0,26.0
37119,2023-03-27 15:00:00,2024-07-17 00:00:00,3.1,427.66,0,1009.0,150.0,22.0,25.0
37120,2023-03-27 16:00:00,2024-07-17 00:00:00,3.1,429.7,0,1009.0,137.0,30.0,27.0
37121,2023-03-27 17:00:00,2024-07-17 00:00:00,3.1,457.85,0,1007.0,50.0,38.0,26.0
37122,2023-03-27 18:00:00,2024-07-17 00:00:00,3.1,454.51,0,1002.0,49.0,47.0,26.0
37123,2023-03-27 19:00:00,2024-07-17 00:00:00,3.1,458.05,0,1001.0,48.0,39.0,26.0
37124,2023-03-27 20:00:00,2024-07-17 00:00:00,3.1,451.49,0,982.0,50.0,52.0,26.0
37125,2023-03-27 21:00:00,2024-07-17 00:00:00,3.1,454.0,0,979.0,49.0,47.0,27.0
37126,2023-03-27 22:00:00,2024-07-17 00:00:00,3.1,453.31,0,953.0,49.0,46.0,26.0
37127,2023-03-27 23:00:00,2024-07-17 00:00:00,3.1,448.01,0,941.0,48.0,60.0,28.0
