Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
36048,2023-02-11 00:00:00,2024-07-17 00:00:00,3.1,436.3,0,468.0,71.0,7.0,27.0
36049,2023-02-11 01:00:00,2024-07-17 00:00:00,3.1,425.4,0,498.0,68.0,29.0,26.0
36050,2023-02-11 02:00:00,2024-07-17 00:00:00,3.1,419.48,0,500.0,67.0,40.0,27.0
36051,2023-02-11 03:00:00,2024-07-17 00:00:00,3.1,369.86,0,501.0,120.0,76.0,26.0
36052,2023-02-11 04:00:00,2024-07-17 00:00:00,3.1,346.16,0,503.0,119.0,130.0,27.0
36053,2023-02-11 05:00:00,2024-07-17 00:00:00,3.1,368.04,0,504.0,75.0,125.0,27.0
36054,2023-02-11 06:00:00,2024-07-17 00:00:00,3.1,376.15,0,527.0,77.0,114.0,27.0
36055,2023-02-11 07:00:00,2024-07-17 00:00:00,3.1,382.34,0,556.0,114.0,76.0,29.0
36056,2023-02-11 08:00:00,2024-07-17 00:00:00,3.1,414.28,0,579.0,67.0,63.0,27.0
36057,2023-02-11 09:00:00,2024-07-17 00:00:00,3.1,430.43,0,624.0,65.0,43.0,27.0
36058,2023-02-11 10:00:00,2024-07-17 00:00:00,3.1,431.64,0,661.0,67.0,44.0,27.0
36059,2023-02-11 11:00:00,2024-07-17 00:00:00,3.1,425.4,0,661.0,66.0,57.0,27.0
36060,2023-02-11 12:00:00,2024-07-17 00:00:00,3.1,411.93,0,660.0,64.0,86.0,27.0
36061,2023-02-11 13:00:00,2024-07-17 00:00:00,3.1,414.9,0,661.0,63.0,81.0,27.0
36062,2023-02-11 14:00:00,2024-07-17 00:00:00,3.1,412.5,0,661.0,64.0,85.0,27.0
36063,2023-02-11 15:00:00,2024-07-17 00:00:00,3.1,419.93,0,661.0,61.0,72.0,26.0
36064,2023-02-11 16:00:00,2024-07-17 00:00:00,3.1,427.38,0,661.0,61.0,58.0,27.0
36065,2023-02-11 17:00:00,2024-07-17 00:00:00,3.1,402.51,0,660.0,113.0,58.0,26.0
36066,2023-02-11 18:00:00,2024-07-17 00:00:00,3.1,401.26,0,657.0,118.0,56.0,27.0
36067,2023-02-11 19:00:00,2024-07-17 00:00:00,3.1,412.91,0,650.0,116.0,31.0,26.0
36068,2023-02-11 20:00:00,2024-07-17 00:00:00,3.1,414.56,0,652.0,116.0,28.0,26.0
36069,2023-02-11 21:00:00,2024-07-17 00:00:00,3.1,399.66,0,628.0,111.0,58.0,25.0
36070,2023-02-11 22:00:00,2024-07-17 00:00:00,3.1,430.07,0,573.0,63.0,37.0,25.0
36071,2023-02-11 23:00:00,2024-07-17 00:00:00,3.1,417.15,0,552.0,59.0,60.0,26.0
