UTC time,coal,nat_gas,hydro,wind,other
2023-12-18 00:00:00,0,712.0,215.0,23.0,25.0
2023-12-18 01:00:00,0,815.0,219.0,25.0,26.0
2023-12-18 02:00:00,0,820.0,222.0,44.0,24.0
2023-12-18 03:00:00,0,825.0,219.0,70.0,25.0
2023-12-18 04:00:00,0,829.0,219.0,53.0,24.0
2023-12-18 05:00:00,0,833.0,220.0,40.0,26.0
2023-12-18 06:00:00,0,809.0,219.0,53.0,25.0
2023-12-18 07:00:00,0,805.0,212.0,28.0,25.0
2023-12-18 08:00:00,0,805.0,116.0,22.0,25.0
2023-12-18 09:00:00,0,855.0,118.0,31.0,25.0
2023-12-18 10:00:00,0,862.0,116.0,54.0,25.0
2023-12-18 11:00:00,0,865.0,117.0,83.0,26.0
2023-12-18 12:00:00,0,815.0,115.0,110.0,25.0
2023-12-18 13:00:00,0,811.0,117.0,110.0,25.0
2023-12-18 14:00:00,0,811.0,214.0,81.0,26.0
2023-12-18 15:00:00,0,840.0,216.0,66.0,26.0
2023-12-18 16:00:00,0,942.0,208.0,34.0,27.0
2023-12-18 17:00:00,0,939.0,116.0,81.0,27.0
2023-12-18 18:00:00,0,939.0,117.0,75.0,26.0
2023-12-18 19:00:00,0,934.0,115.0,91.0,27.0
2023-12-18 20:00:00,0,934.0,116.0,101.0,26.0
2023-12-18 21:00:00,0,933.0,118.0,70.0,25.0
2023-12-18 22:00:00,0,935.0,116.0,58.0,27.0
2023-12-18 23:00:00,0,927.0,117.0,77.0,27.0
