UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-01-10 00:00:00,0.0,499.0,0.0,212.0,122.0,27.0,0.0
2023-01-10 01:00:00,0.0,500.0,0.0,216.0,127.0,28.0,0.0
2023-01-10 02:00:00,0.0,502.0,0.0,215.0,136.0,26.0,0.0
2023-01-10 03:00:00,0.0,502.0,0.0,215.0,136.0,27.0,0.0
2023-01-10 04:00:00,0.0,507.0,0.0,212.0,121.0,29.0,0.0
2023-01-10 05:00:00,0.0,506.0,0.0,115.0,142.0,27.0,0.0
2023-01-10 06:00:00,0.0,502.0,0.0,115.0,147.0,29.0,0.0
2023-01-10 07:00:00,0.0,506.0,0.0,116.0,179.0,27.0,0.0
2023-01-10 08:00:00,0.0,504.0,0.0,116.0,143.0,27.0,0.0
2023-01-10 09:00:00,0.0,497.0,0.0,116.0,130.0,27.0,0.0
2023-01-10 10:00:00,0.0,493.0,0.0,114.0,125.0,27.0,0.0
2023-01-10 11:00:00,0.0,486.0,0.0,116.0,114.0,29.0,0.0
2023-01-10 12:00:00,0.0,486.0,0.0,116.0,104.0,27.0,0.0
2023-01-10 13:00:00,0.0,498.0,0.0,117.0,62.0,28.0,0.0
2023-01-10 14:00:00,0.0,507.0,0.0,114.0,28.0,28.0,0.0
2023-01-10 15:00:00,0.0,507.0,0.0,210.0,34.0,28.0,0.0
2023-01-10 16:00:00,0.0,505.0,0.0,215.0,83.0,29.0,0.0
2023-01-10 17:00:00,0.0,503.0,0.0,206.0,88.0,28.0,0.0
2023-01-10 18:00:00,0.0,494.0,0.0,115.0,94.0,27.0,0.0
2023-01-10 19:00:00,0.0,479.0,0.0,117.0,138.0,25.0,3.0
2023-01-10 20:00:00,0.0,459.0,0.0,112.0,151.0,24.0,3.0
2023-01-10 21:00:00,0.0,464.0,0.0,116.0,175.0,28.0,3.0
2023-01-10 22:00:00,0.0,469.0,0.0,115.0,226.0,27.0,3.0
2023-01-10 23:00:00,0.0,465.0,0.0,113.0,159.0,28.0,3.0
