UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-01-22 00:00:00,0.0,498.0,0.0,153.0,127.0,26.0,0.0
2023-01-22 01:00:00,0.0,510.0,0.0,237.0,120.0,26.0,0.0
2023-01-22 02:00:00,0.0,512.0,0.0,232.0,103.0,25.0,0.0
2023-01-22 03:00:00,0.0,512.0,0.0,218.0,104.0,25.0,0.0
2023-01-22 04:00:00,0.0,512.0,0.0,117.0,76.0,26.0,0.0
2023-01-22 05:00:00,0.0,513.0,0.0,111.0,34.0,25.0,0.0
2023-01-22 06:00:00,0.0,512.0,0.0,92.0,100.0,26.0,0.0
2023-01-22 07:00:00,0.0,502.0,0.0,74.0,113.0,25.0,0.0
2023-01-22 08:00:00,0.0,414.0,0.0,63.0,153.0,25.0,0.0
2023-01-22 09:00:00,0.0,366.0,0.0,56.0,225.0,25.0,0.0
2023-01-22 10:00:00,0.0,366.0,0.0,47.0,192.0,25.0,0.0
2023-01-22 11:00:00,0.0,367.0,0.0,48.0,186.0,25.0,0.0
2023-01-22 12:00:00,0.0,367.0,0.0,49.0,192.0,25.0,0.0
2023-01-22 13:00:00,0.0,367.0,0.0,48.0,216.0,26.0,0.0
2023-01-22 14:00:00,0.0,367.0,0.0,46.0,253.0,24.0,0.0
2023-01-22 15:00:00,0.0,366.0,0.0,44.0,199.0,26.0,0.0
2023-01-22 16:00:00,0.0,366.0,0.0,35.0,184.0,25.0,0.0
2023-01-22 17:00:00,0.0,367.0,0.0,47.0,107.0,26.0,1.0
2023-01-22 18:00:00,0.0,367.0,0.0,134.0,60.0,25.0,7.0
2023-01-22 19:00:00,0.0,366.0,0.0,134.0,67.0,26.0,9.0
2023-01-22 20:00:00,0.0,365.0,0.0,46.0,106.0,26.0,9.0
2023-01-22 21:00:00,0.0,365.0,0.0,127.0,99.0,25.0,9.0
2023-01-22 22:00:00,0.0,367.0,0.0,35.0,43.0,26.0,9.0
2023-01-22 23:00:00,0.0,385.0,0.0,36.0,14.0,25.0,3.0
