UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-10-30 00:00:00,0.0,868.0,0.0,28.0,8.0,26.0,6.0
2023-10-30 01:00:00,0.0,869.0,0.0,26.0,13.0,24.0,0.0
2023-10-30 02:00:00,0.0,872.0,0.0,52.0,13.0,25.0,0.0
2023-10-30 03:00:00,0.0,876.0,0.0,79.0,20.0,25.0,0.0
2023-10-30 04:00:00,0.0,874.0,0.0,98.0,6.0,26.0,0.0
2023-10-30 05:00:00,0.0,875.0,0.0,117.0,1.0,25.0,0.0
2023-10-30 06:00:00,0.0,871.0,0.0,79.0,5.0,26.0,0.0
2023-10-30 07:00:00,0.0,852.0,0.0,45.0,5.0,25.0,0.0
2023-10-30 08:00:00,0.0,857.0,0.0,27.0,1.0,25.0,0.0
2023-10-30 09:00:00,0.0,858.0,0.0,27.0,1.0,25.0,0.0
2023-10-30 10:00:00,0.0,857.0,0.0,27.0,1.0,26.0,0.0
2023-10-30 11:00:00,0.0,857.0,0.0,27.0,1.0,24.0,0.0
2023-10-30 12:00:00,0.0,860.0,0.0,49.0,1.0,25.0,0.0
2023-10-30 13:00:00,0.0,778.0,0.0,89.0,3.0,27.0,0.0
2023-10-30 14:00:00,0.0,972.0,0.0,130.0,1.0,27.0,0.0
2023-10-30 15:00:00,0.0,1028.0,0.0,128.0,1.0,27.0,0.0
2023-10-30 16:00:00,0.0,1023.0,0.0,128.0,1.0,28.0,3.0
2023-10-30 17:00:00,0.0,1022.0,0.0,127.0,9.0,26.0,8.0
2023-10-30 18:00:00,0.0,999.0,0.0,129.0,14.0,27.0,12.0
2023-10-30 19:00:00,0.0,987.0,0.0,125.0,2.0,28.0,9.0
2023-10-30 20:00:00,0.0,981.0,0.0,86.0,2.0,27.0,9.0
2023-10-30 21:00:00,0.0,869.0,0.0,25.0,1.0,28.0,9.0
2023-10-30 22:00:00,0.0,864.0,0.0,27.0,1.0,27.0,10.0
2023-10-30 23:00:00,0.0,862.0,0.0,124.0,1.0,29.0,11.0
