UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-05-16 00:00:00,0.0,257.0,0.0,266.0,42.0,4.0,11.0
2023-05-16 01:00:00,0.0,262.0,0.0,266.0,46.0,4.0,10.0
2023-05-16 02:00:00,0.0,162.0,0.0,177.0,87.0,4.0,9.0
2023-05-16 03:00:00,0.0,149.0,0.0,192.0,89.0,4.0,2.0
2023-05-16 04:00:00,0.0,151.0,0.0,224.0,125.0,4.0,0.0
2023-05-16 05:00:00,0.0,150.0,0.0,263.0,94.0,4.0,0.0
2023-05-16 06:00:00,0.0,129.0,0.0,258.0,22.0,5.0,0.0
2023-05-16 07:00:00,0.0,70.0,0.0,256.0,30.0,4.0,0.0
2023-05-16 08:00:00,0.0,71.0,0.0,204.0,57.0,4.0,0.0
2023-05-16 09:00:00,0.0,70.0,0.0,265.0,48.0,4.0,0.0
2023-05-16 10:00:00,0.0,70.0,0.0,266.0,43.0,4.0,0.0
2023-05-16 11:00:00,0.0,70.0,0.0,266.0,23.0,4.0,0.0
2023-05-16 12:00:00,0.0,71.0,0.0,267.0,29.0,4.0,0.0
2023-05-16 13:00:00,0.0,70.0,0.0,267.0,12.0,4.0,0.0
2023-05-16 14:00:00,0.0,70.0,0.0,264.0,3.0,4.0,1.0
2023-05-16 15:00:00,0.0,70.0,0.0,266.0,9.0,5.0,4.0
2023-05-16 16:00:00,0.0,70.0,0.0,266.0,6.0,4.0,10.0
2023-05-16 17:00:00,0.0,90.0,0.0,266.0,1.0,4.0,8.0
2023-05-16 18:00:00,0.0,136.0,0.0,266.0,7.0,4.0,12.0
2023-05-16 19:00:00,0.0,143.0,0.0,264.0,10.0,4.0,14.0
2023-05-16 20:00:00,0.0,149.0,0.0,268.0,19.0,4.0,7.0
2023-05-16 21:00:00,0.0,178.0,0.0,267.0,59.0,4.0,12.0
2023-05-16 22:00:00,0.0,189.0,0.0,270.0,109.0,4.0,12.0
2023-05-16 23:00:00,0.0,187.0,0.0,270.0,35.0,4.0,5.0
