UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-04-07 00:00:00,0.0,844.0,0.0,43.0,134.0,26.0,0.0
2023-04-07 01:00:00,0.0,842.0,0.0,42.0,137.0,26.0,0.0
2023-04-07 02:00:00,0.0,843.0,0.0,43.0,139.0,26.0,0.0
2023-04-07 03:00:00,0.0,844.0,0.0,45.0,136.0,27.0,0.0
2023-04-07 04:00:00,0.0,845.0,0.0,43.0,142.0,27.0,0.0
2023-04-07 05:00:00,0.0,842.0,0.0,45.0,139.0,25.0,0.0
2023-04-07 06:00:00,0.0,845.0,0.0,45.0,126.0,27.0,0.0
2023-04-07 07:00:00,0.0,844.0,0.0,45.0,128.0,26.0,0.0
2023-04-07 08:00:00,0.0,846.0,0.0,43.0,132.0,26.0,0.0
2023-04-07 09:00:00,0.0,849.0,0.0,45.0,131.0,26.0,0.0
2023-04-07 10:00:00,0.0,851.0,0.0,46.0,123.0,25.0,0.0
2023-04-07 11:00:00,0.0,854.0,0.0,46.0,120.0,26.0,0.0
2023-04-07 12:00:00,0.0,875.0,0.0,45.0,125.0,25.0,0.0
2023-04-07 13:00:00,0.0,874.0,0.0,47.0,136.0,26.0,0.0
2023-04-07 14:00:00,0.0,873.0,0.0,44.0,151.0,24.0,0.0
2023-04-07 15:00:00,0.0,875.0,0.0,138.0,144.0,25.0,0.0
2023-04-07 16:00:00,0.0,873.0,0.0,147.0,122.0,24.0,0.0
2023-04-07 17:00:00,0.0,850.0,0.0,148.0,126.0,26.0,3.0
2023-04-07 18:00:00,0.0,850.0,0.0,147.0,107.0,24.0,5.0
2023-04-07 19:00:00,0.0,851.0,0.0,142.0,72.0,25.0,7.0
2023-04-07 20:00:00,0.0,847.0,0.0,51.0,55.0,26.0,7.0
2023-04-07 21:00:00,0.0,850.0,0.0,48.0,67.0,25.0,3.0
2023-04-07 22:00:00,0.0,821.0,0.0,49.0,86.0,25.0,8.0
2023-04-07 23:00:00,0.0,853.0,0.0,53.0,65.0,26.0,8.0
