UTC time,coal,nat_gas,hydro,wind,other
2023-04-28 00:00:00,0,537.0,113.0,33.0,27.0
2023-04-28 01:00:00,0,594.0,110.0,40.0,26.0
2023-04-28 02:00:00,0,598.0,117.0,52.0,26.0
2023-04-28 03:00:00,0,601.0,214.0,64.0,27.0
2023-04-28 04:00:00,0,605.0,209.0,60.0,27.0
2023-04-28 05:00:00,0,609.0,119.0,49.0,25.0
2023-04-28 06:00:00,0,609.0,119.0,38.0,27.0
2023-04-28 07:00:00,0,611.0,119.0,19.0,27.0
2023-04-28 08:00:00,0,615.0,120.0,3.0,27.0
2023-04-28 09:00:00,0,612.0,121.0,5.0,26.0
2023-04-28 10:00:00,0,614.0,119.0,9.0,27.0
2023-04-28 11:00:00,0,618.0,122.0,15.0,26.0
2023-04-28 12:00:00,0,619.0,120.0,13.0,28.0
2023-04-28 13:00:00,0,618.0,122.0,22.0,26.0
2023-04-28 14:00:00,0,619.0,119.0,21.0,27.0
2023-04-28 15:00:00,0,510.0,120.0,14.0,28.0
2023-04-28 16:00:00,0,446.0,119.0,13.0,27.0
2023-04-28 17:00:00,0,611.0,114.0,13.0,28.0
2023-04-28 18:00:00,0,379.0,121.0,10.0,26.0
2023-04-28 19:00:00,0,340.0,120.0,5.0,27.0
2023-04-28 20:00:00,0,335.0,119.0,11.0,26.0
2023-04-28 21:00:00,0,406.0,120.0,10.0,27.0
2023-04-28 22:00:00,0,489.0,123.0,3.0,26.0
2023-04-28 23:00:00,0,540.0,122.0,3.0,25.0
