Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
35448,2023-01-17 00:00:00,2024-07-17 00:00:00,3.1,352.42,0,659.0,208.0,95.0,29.0
35449,2023-01-17 01:00:00,2024-07-17 00:00:00,3.1,353.89,0,660.0,205.0,92.0,27.0
35450,2023-01-17 02:00:00,2024-07-17 00:00:00,3.1,347.93,0,661.0,209.0,106.0,27.0
35451,2023-01-17 03:00:00,2024-07-17 00:00:00,3.1,334.65,0,661.0,205.0,151.0,27.0
35452,2023-01-17 04:00:00,2024-07-17 00:00:00,3.1,331.47,0,662.0,205.0,163.0,28.0
35453,2023-01-17 05:00:00,2024-07-17 00:00:00,3.1,319.23,0,663.0,197.0,212.0,27.0
35454,2023-01-17 06:00:00,2024-07-17 00:00:00,3.1,339.74,0,661.0,108.0,228.0,27.0
35455,2023-01-17 07:00:00,2024-07-17 00:00:00,3.1,335.26,0,661.0,105.0,245.0,27.0
35456,2023-01-17 08:00:00,2024-07-17 00:00:00,3.1,330.08,0,661.0,108.0,259.0,27.0
35457,2023-01-17 09:00:00,2024-07-17 00:00:00,3.1,347.55,0,661.0,102.0,210.0,27.0
35458,2023-01-17 10:00:00,2024-07-17 00:00:00,3.1,338.12,0,657.0,103.0,236.0,27.0
35459,2023-01-17 11:00:00,2024-07-17 00:00:00,3.1,355.15,0,664.0,100.0,190.0,26.0
35460,2023-01-17 12:00:00,2024-07-17 00:00:00,3.1,343.83,0,663.0,101.0,223.0,27.0
35461,2023-01-17 13:00:00,2024-07-17 00:00:00,3.1,364.06,0,663.0,102.0,163.0,26.0
35462,2023-01-17 14:00:00,2024-07-17 00:00:00,3.1,367.93,0,663.0,139.0,117.0,26.0
35463,2023-01-17 15:00:00,2024-07-17 00:00:00,3.1,377.05,0,662.0,138.0,95.0,27.0
35464,2023-01-17 16:00:00,2024-07-17 00:00:00,3.1,357.03,0,663.0,199.0,91.0,28.0
35465,2023-01-17 17:00:00,2024-07-17 00:00:00,3.1,355.01,0,661.0,200.0,93.0,26.0
35466,2023-01-17 18:00:00,2024-07-17 00:00:00,3.1,348.72,0,665.0,201.0,113.0,27.0
35467,2023-01-17 19:00:00,2024-07-17 00:00:00,3.1,348.0,0,663.0,193.0,122.0,27.0
35468,2023-01-17 20:00:00,2024-07-17 00:00:00,3.1,376.81,0,661.0,105.0,128.0,28.0
35469,2023-01-17 21:00:00,2024-07-17 00:00:00,3.1,375.95,0,661.0,100.0,135.0,28.0
35470,2023-01-17 22:00:00,2024-07-17 00:00:00,3.1,375.08,0,660.0,97.0,138.0,26.0
35471,2023-01-17 23:00:00,2024-07-17 00:00:00,3.1,374.71,0,660.0,102.0,135.0,27.0
