UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-10-14 00:00:00,0.0,668.0,0.0,168.0,57.0,4.0,6.0
2023-10-14 01:00:00,0.0,670.0,0.0,172.0,109.0,4.0,0.0
2023-10-14 02:00:00,0.0,674.0,0.0,173.0,107.0,4.0,0.0
2023-10-14 03:00:00,0.0,675.0,0.0,174.0,134.0,5.0,0.0
2023-10-14 04:00:00,0.0,680.0,0.0,173.0,133.0,4.0,0.0
2023-10-14 05:00:00,0.0,687.0,0.0,173.0,133.0,4.0,0.0
2023-10-14 06:00:00,0.0,671.0,0.0,163.0,132.0,4.0,0.0
2023-10-14 07:00:00,0.0,645.0,0.0,67.0,112.0,4.0,0.0
2023-10-14 08:00:00,0.0,440.0,0.0,68.0,63.0,5.0,0.0
2023-10-14 09:00:00,0.0,440.0,0.0,67.0,56.0,4.0,0.0
2023-10-14 10:00:00,0.0,438.0,0.0,67.0,63.0,4.0,0.0
2023-10-14 11:00:00,0.0,436.0,0.0,66.0,41.0,4.0,0.0
2023-10-14 12:00:00,0.0,437.0,0.0,67.0,40.0,4.0,0.0
2023-10-14 13:00:00,0.0,438.0,0.0,66.0,26.0,5.0,0.0
2023-10-14 14:00:00,0.0,439.0,0.0,67.0,58.0,4.0,0.0
2023-10-14 15:00:00,0.0,438.0,0.0,66.0,103.0,4.0,0.0
2023-10-14 16:00:00,0.0,440.0,0.0,119.0,100.0,4.0,3.0
2023-10-14 17:00:00,0.0,436.0,0.0,120.0,77.0,4.0,3.0
2023-10-14 18:00:00,0.0,434.0,0.0,120.0,81.0,5.0,6.0
2023-10-14 19:00:00,0.0,432.0,0.0,170.0,55.0,4.0,9.0
2023-10-14 20:00:00,0.0,431.0,0.0,169.0,30.0,4.0,6.0
2023-10-14 21:00:00,0.0,428.0,0.0,121.0,40.0,4.0,6.0
2023-10-14 22:00:00,0.0,426.0,0.0,120.0,55.0,4.0,6.0
2023-10-14 23:00:00,0.0,429.0,0.0,122.0,72.0,5.0,3.0
