Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
40200,2023-08-03 00:00:00,2024-07-17 00:00:00,3.1,301.19,0.0,934.0,0.0,126.0,75.0,26.0,15.0
40201,2023-08-03 01:00:00,2024-07-17 00:00:00,3.1,286.05,0.0,916.0,0.0,128.0,131.0,25.0,15.0
40202,2023-08-03 02:00:00,2024-07-17 00:00:00,3.1,264.19,0.0,894.0,0.0,128.0,217.0,26.0,11.0
40203,2023-08-03 03:00:00,2024-07-17 00:00:00,3.1,268.15,0.0,973.0,0.0,117.0,229.0,27.0,3.0
40204,2023-08-03 04:00:00,2024-07-17 00:00:00,3.1,291.51,0.0,973.0,0.0,24.0,212.0,26.0,0.0
40205,2023-08-03 05:00:00,2024-07-17 00:00:00,3.1,295.08,0.0,961.0,0.0,18.0,200.0,26.0,0.0
40206,2023-08-03 06:00:00,2024-07-17 00:00:00,3.1,289.74,0.0,982.0,0.0,18.0,228.0,26.0,0.0
40207,2023-08-03 07:00:00,2024-07-17 00:00:00,3.1,278.08,0.0,965.0,0.0,18.0,275.0,26.0,0.0
40208,2023-08-03 08:00:00,2024-07-17 00:00:00,3.1,288.21,0.0,969.0,0.0,18.0,230.0,27.0,0.0
40209,2023-08-03 09:00:00,2024-07-17 00:00:00,3.1,299.05,0.0,961.0,0.0,18.0,184.0,26.0,0.0
40210,2023-08-03 10:00:00,2024-07-17 00:00:00,3.1,308.81,0.0,974.0,0.0,19.0,148.0,26.0,0.0
40211,2023-08-03 11:00:00,2024-07-17 00:00:00,3.1,327.99,0.0,976.0,0.0,20.0,79.0,26.0,0.0
40212,2023-08-03 12:00:00,2024-07-17 00:00:00,3.1,329.51,0.0,944.0,0.0,19.0,71.0,26.0,0.0
40213,2023-08-03 13:00:00,2024-07-17 00:00:00,3.1,340.01,0.0,1009.0,0.0,18.0,45.0,26.0,0.0
40214,2023-08-03 14:00:00,2024-07-17 00:00:00,3.1,344.39,0.0,977.0,0.0,18.0,30.0,26.0,2.0
40215,2023-08-03 15:00:00,2024-07-17 00:00:00,3.1,346.58,0.0,869.0,0.0,18.0,20.0,26.0,8.0
40216,2023-08-03 16:00:00,2024-07-17 00:00:00,3.1,349.29,0.0,797.0,0.0,18.0,10.0,27.0,12.0
40217,2023-08-03 17:00:00,2024-07-17 00:00:00,3.1,354.41,0.0,856.0,0.0,18.0,4.0,25.0,15.0
40218,2023-08-03 18:00:00,2024-07-17 00:00:00,3.1,356.03,0.0,988.0,0.0,20.0,1.0,27.0,15.0
40219,2023-08-03 19:00:00,2024-07-17 00:00:00,3.1,356.77,0.0,993.0,0.0,18.0,2.0,26.0,15.0
40220,2023-08-03 20:00:00,2024-07-17 00:00:00,3.1,355.11,0.0,995.0,0.0,19.0,5.0,27.0,15.0
40221,2023-08-03 21:00:00,2024-07-17 00:00:00,3.1,353.07,0.0,992.0,0.0,19.0,11.0,27.0,15.0
40222,2023-08-03 22:00:00,2024-07-17 00:00:00,3.1,351.68,0.0,988.0,0.0,18.0,15.0,28.0,15.0
40223,2023-08-03 23:00:00,2024-07-17 00:00:00,3.1,350.23,0.0,981.0,0.0,19.0,19.0,27.0,15.0
