UTC time,coal,nat_gas,hydro,wind,other
2023-01-04 00:00:00,0,483.0,221.0,64.0,3.0
2023-01-04 01:00:00,0,482.0,221.0,72.0,5.0
2023-01-04 02:00:00,0,482.0,223.0,64.0,4.0
2023-01-04 03:00:00,0,482.0,222.0,100.0,4.0
2023-01-04 04:00:00,0,483.0,220.0,100.0,5.0
2023-01-04 05:00:00,0,482.0,218.0,96.0,4.0
2023-01-04 06:00:00,0,484.0,217.0,104.0,5.0
2023-01-04 07:00:00,0,484.0,216.0,108.0,4.0
2023-01-04 08:00:00,0,489.0,215.0,126.0,4.0
2023-01-04 09:00:00,0,528.0,220.0,128.0,5.0
2023-01-04 10:00:00,0,555.0,217.0,132.0,4.0
2023-01-04 11:00:00,0,582.0,124.0,115.0,5.0
2023-01-04 12:00:00,0,635.0,115.0,65.0,4.0
2023-01-04 13:00:00,0,662.0,119.0,42.0,11.0
2023-01-04 14:00:00,0,659.0,215.0,62.0,22.0
2023-01-04 15:00:00,0,663.0,247.0,76.0,27.0
2023-01-04 16:00:00,0,663.0,249.0,84.0,29.0
2023-01-04 17:00:00,0,661.0,244.0,105.0,27.0
2023-01-04 18:00:00,0,663.0,240.0,120.0,29.0
2023-01-04 19:00:00,0,665.0,241.0,146.0,27.0
2023-01-04 20:00:00,0,662.0,240.0,178.0,27.0
2023-01-04 21:00:00,0,662.0,245.0,212.0,28.0
2023-01-04 22:00:00,0,661.0,244.0,250.0,27.0
2023-01-04 23:00:00,0,659.0,243.0,277.0,27.0
