UTC time,coal,nat_gas,hydro,wind,other
2023-02-10 00:00:00,0,456.0,94.0,123.0,27.0
2023-02-10 01:00:00,0,481.0,121.0,135.0,28.0
2023-02-10 02:00:00,0,471.0,124.0,139.0,27.0
2023-02-10 03:00:00,0,480.0,116.0,134.0,27.0
2023-02-10 04:00:00,0,475.0,68.0,135.0,26.0
2023-02-10 05:00:00,0,393.0,69.0,130.0,28.0
2023-02-10 06:00:00,0,394.0,67.0,127.0,28.0
2023-02-10 07:00:00,0,398.0,67.0,123.0,28.0
2023-02-10 08:00:00,0,374.0,68.0,121.0,28.0
2023-02-10 09:00:00,0,463.0,65.0,122.0,27.0
2023-02-10 10:00:00,0,441.0,67.0,125.0,27.0
2023-02-10 11:00:00,0,458.0,65.0,141.0,26.0
2023-02-10 12:00:00,0,468.0,65.0,140.0,27.0
2023-02-10 13:00:00,0,468.0,67.0,131.0,26.0
2023-02-10 14:00:00,0,469.0,65.0,141.0,24.0
2023-02-10 15:00:00,0,468.0,66.0,110.0,26.0
2023-02-10 16:00:00,0,473.0,64.0,62.0,27.0
2023-02-10 17:00:00,0,474.0,65.0,23.0,24.0
2023-02-10 18:00:00,0,459.0,68.0,29.0,23.0
2023-02-10 19:00:00,0,440.0,66.0,18.0,24.0
2023-02-10 20:00:00,0,428.0,68.0,5.0,23.0
2023-02-10 21:00:00,0,455.0,69.0,3.0,23.0
2023-02-10 22:00:00,0,447.0,70.0,1.0,23.0
2023-02-10 23:00:00,0,446.0,68.0,1.0,23.0
