UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-01-21 00:00:00,0.0,486.0,0.0,147.0,28.0,27.0,6.0
2023-01-21 01:00:00,0.0,508.0,0.0,180.0,66.0,28.0,0.0
2023-01-21 02:00:00,0.0,513.0,0.0,183.0,73.0,26.0,0.0
2023-01-21 03:00:00,0.0,514.0,0.0,172.0,48.0,27.0,0.0
2023-01-21 04:00:00,0.0,514.0,0.0,87.0,30.0,27.0,0.0
2023-01-21 05:00:00,0.0,513.0,0.0,83.0,10.0,27.0,0.0
2023-01-21 06:00:00,0.0,512.0,0.0,85.0,6.0,27.0,0.0
2023-01-21 07:00:00,0.0,512.0,0.0,82.0,1.0,27.0,0.0
2023-01-21 08:00:00,0.0,512.0,0.0,83.0,2.0,23.0,0.0
2023-01-21 09:00:00,0.0,513.0,0.0,84.0,13.0,24.0,0.0
2023-01-21 10:00:00,0.0,513.0,0.0,81.0,42.0,23.0,0.0
2023-01-21 11:00:00,0.0,514.0,0.0,85.0,50.0,24.0,0.0
2023-01-21 12:00:00,0.0,514.0,0.0,78.0,60.0,23.0,0.0
2023-01-21 13:00:00,0.0,515.0,0.0,83.0,101.0,23.0,0.0
2023-01-21 14:00:00,0.0,514.0,0.0,81.0,116.0,23.0,0.0
2023-01-21 15:00:00,0.0,515.0,0.0,78.0,121.0,26.0,0.0
2023-01-21 16:00:00,0.0,512.0,0.0,81.0,134.0,27.0,0.0
2023-01-21 17:00:00,0.0,513.0,0.0,82.0,126.0,25.0,3.0
2023-01-21 18:00:00,0.0,515.0,0.0,81.0,123.0,26.0,4.0
2023-01-21 19:00:00,0.0,514.0,0.0,176.0,128.0,25.0,3.0
2023-01-21 20:00:00,0.0,513.0,0.0,179.0,127.0,27.0,3.0
2023-01-21 21:00:00,0.0,512.0,0.0,177.0,125.0,25.0,1.0
2023-01-21 22:00:00,0.0,513.0,0.0,94.0,129.0,26.0,0.0
2023-01-21 23:00:00,0.0,497.0,0.0,146.0,127.0,26.0,0.0
