Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
43488,2023-12-18 00:00:00,2024-07-17 00:00:00,3.1,284.94,0,712.0,215.0,23.0,25.0
43489,2023-12-18 01:00:00,2024-07-17 00:00:00,3.1,291.71,0,815.0,219.0,25.0,26.0
43490,2023-12-18 02:00:00,2024-07-17 00:00:00,3.1,285.77,0,820.0,222.0,44.0,24.0
43491,2023-12-18 03:00:00,2024-07-17 00:00:00,3.1,280.62,0,825.0,219.0,70.0,25.0
43492,2023-12-18 04:00:00,2024-07-17 00:00:00,3.1,284.92,0,829.0,219.0,53.0,24.0
43493,2023-12-18 05:00:00,2024-07-17 00:00:00,3.1,288.79,0,833.0,220.0,40.0,26.0
43494,2023-12-18 06:00:00,2024-07-17 00:00:00,3.1,283.64,0,809.0,219.0,53.0,25.0
43495,2023-12-18 07:00:00,2024-07-17 00:00:00,3.1,291.8,0,805.0,212.0,28.0,25.0
43496,2023-12-18 08:00:00,2024-07-17 00:00:00,3.1,322.55,0,805.0,116.0,22.0,25.0
43497,2023-12-18 09:00:00,2024-07-17 00:00:00,3.1,321.4,0,855.0,118.0,31.0,25.0
43498,2023-12-18 10:00:00,2024-07-17 00:00:00,3.1,315.34,0,862.0,116.0,54.0,25.0
43499,2023-12-18 11:00:00,2024-07-17 00:00:00,3.1,307.06,0,865.0,117.0,83.0,26.0
43500,2023-12-18 12:00:00,2024-07-17 00:00:00,3.1,296.64,0,815.0,115.0,110.0,25.0
43501,2023-12-18 13:00:00,2024-07-17 00:00:00,3.1,295.81,0,811.0,117.0,110.0,25.0
43502,2023-12-18 14:00:00,2024-07-17 00:00:00,3.1,278.29,0,811.0,214.0,81.0,26.0
43503,2023-12-18 15:00:00,2024-07-17 00:00:00,3.1,283.75,0,840.0,216.0,66.0,26.0
43504,2023-12-18 16:00:00,2024-07-17 00:00:00,3.1,300.63,0,942.0,208.0,34.0,27.0
43505,2023-12-18 17:00:00,2024-07-17 00:00:00,3.1,312.09,0,939.0,116.0,81.0,27.0
43506,2023-12-18 18:00:00,2024-07-17 00:00:00,3.1,313.21,0,939.0,117.0,75.0,26.0
43507,2023-12-18 19:00:00,2024-07-17 00:00:00,3.1,309.43,0,934.0,115.0,91.0,27.0
43508,2023-12-18 20:00:00,2024-07-17 00:00:00,3.1,306.31,0,934.0,116.0,101.0,26.0
43509,2023-12-18 21:00:00,2024-07-17 00:00:00,3.1,313.77,0,933.0,118.0,70.0,25.0
43510,2023-12-18 22:00:00,2024-07-17 00:00:00,3.1,318.2,0,935.0,116.0,58.0,27.0
43511,2023-12-18 23:00:00,2024-07-17 00:00:00,3.1,312.3,0,927.0,117.0,77.0,27.0
