Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
39192,2023-06-22 00:00:00,2024-07-17 00:00:00,3.1,307.95,0.0,714.0,0.0,87.0,43.0,26.0,14.0
39193,2023-06-22 01:00:00,2024-07-17 00:00:00,3.1,263.04,0.0,712.0,0.0,202.0,72.0,25.0,8.0
39194,2023-06-22 02:00:00,2024-07-17 00:00:00,3.1,254.48,0.0,712.0,0.0,206.0,93.0,28.0,3.0
39195,2023-06-22 03:00:00,2024-07-17 00:00:00,3.1,269.64,0.0,762.0,0.0,199.0,61.0,27.0,3.0
39196,2023-06-22 04:00:00,2024-07-17 00:00:00,3.1,290.93,0.0,780.0,0.0,112.0,72.0,28.0,0.0
39197,2023-06-22 05:00:00,2024-07-17 00:00:00,3.1,259.96,0.0,782.0,0.0,198.0,105.0,28.0,0.0
39198,2023-06-22 06:00:00,2024-07-17 00:00:00,3.1,262.14,0.0,785.0,0.0,192.0,105.0,26.0,0.0
39199,2023-06-22 07:00:00,2024-07-17 00:00:00,3.1,293.32,0.0,788.0,0.0,86.0,91.0,29.0,0.0
39200,2023-06-22 08:00:00,2024-07-17 00:00:00,3.1,293.85,0.0,791.0,0.0,80.0,98.0,27.0,0.0
39201,2023-06-22 09:00:00,2024-07-17 00:00:00,3.1,275.87,0.0,633.0,0.0,76.0,112.0,28.0,0.0
39202,2023-06-22 10:00:00,2024-07-17 00:00:00,3.1,275.96,0.0,628.0,0.0,68.0,118.0,28.0,0.0
39203,2023-06-22 11:00:00,2024-07-17 00:00:00,3.1,280.52,0.0,627.0,0.0,67.0,105.0,28.0,0.0
39204,2023-06-22 12:00:00,2024-07-17 00:00:00,3.1,281.65,0.0,628.0,0.0,62.0,107.0,28.0,0.0
39205,2023-06-22 13:00:00,2024-07-17 00:00:00,3.1,281.52,0.0,630.0,0.0,71.0,101.0,26.0,0.0
39206,2023-06-22 14:00:00,2024-07-17 00:00:00,3.1,283.52,0.0,629.0,0.0,58.0,111.0,28.0,5.0
39207,2023-06-22 15:00:00,2024-07-17 00:00:00,3.1,277.0,0.0,629.0,0.0,55.0,139.0,29.0,11.0
39208,2023-06-22 16:00:00,2024-07-17 00:00:00,3.1,286.83,0.0,624.0,0.0,46.0,124.0,26.0,15.0
39209,2023-06-22 17:00:00,2024-07-17 00:00:00,3.1,296.51,0.0,621.0,0.0,47.0,95.0,26.0,15.0
39210,2023-06-22 18:00:00,2024-07-17 00:00:00,3.1,302.14,0.0,616.0,0.0,47.0,76.0,28.0,14.0
39211,2023-06-22 19:00:00,2024-07-17 00:00:00,3.1,314.26,0.0,612.0,0.0,46.0,46.0,29.0,15.0
39212,2023-06-22 20:00:00,2024-07-17 00:00:00,3.1,320.62,0.0,611.0,0.0,44.0,36.0,26.0,15.0
39213,2023-06-22 21:00:00,2024-07-17 00:00:00,3.1,325.08,0.0,608.0,0.0,47.0,23.0,24.0,13.0
39214,2023-06-22 22:00:00,2024-07-17 00:00:00,3.1,324.84,0.0,577.0,0.0,45.0,19.0,27.0,14.0
39215,2023-06-22 23:00:00,2024-07-17 00:00:00,3.1,326.91,0.0,604.0,0.0,42.0,21.0,28.0,15.0
