Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
38712,2023-06-02 00:00:00,2024-07-17 00:00:00,3.1,254.47,0.0,313.0,0.0,118.0,18.0,25.0,15.0
38713,2023-06-02 01:00:00,2024-07-17 00:00:00,3.1,209.43,0.0,288.0,0.0,207.0,15.0,25.0,15.0
38714,2023-06-02 02:00:00,2024-07-17 00:00:00,3.1,224.84,0.0,370.0,0.0,209.0,19.0,28.0,11.0
38715,2023-06-02 03:00:00,2024-07-17 00:00:00,3.1,234.41,0.0,436.0,0.0,213.0,17.0,28.0,4.0
38716,2023-06-02 04:00:00,2024-07-17 00:00:00,3.1,233.28,0.0,430.0,0.0,210.0,14.0,28.0,0.0
38717,2023-06-02 05:00:00,2024-07-17 00:00:00,3.1,213.2,0.0,344.0,0.0,211.0,15.0,27.0,0.0
38718,2023-06-02 06:00:00,2024-07-17 00:00:00,3.1,216.17,0.0,378.0,0.0,208.0,33.0,28.0,0.0
38719,2023-06-02 07:00:00,2024-07-17 00:00:00,3.1,197.29,0.0,337.0,0.0,200.0,67.0,28.0,0.0
38720,2023-06-02 08:00:00,2024-07-17 00:00:00,3.1,228.82,0.0,329.0,0.0,101.0,78.0,24.0,0.0
38721,2023-06-02 09:00:00,2024-07-17 00:00:00,3.1,225.34,0.0,324.0,0.0,101.0,83.0,24.0,0.0
38722,2023-06-02 10:00:00,2024-07-17 00:00:00,3.1,223.11,0.0,322.0,0.0,101.0,89.0,22.0,0.0
38723,2023-06-02 11:00:00,2024-07-17 00:00:00,3.1,224.06,0.0,327.0,0.0,103.0,86.0,24.0,0.0
38724,2023-06-02 12:00:00,2024-07-17 00:00:00,3.1,232.65,0.0,332.0,0.0,99.0,74.0,23.0,0.0
38725,2023-06-02 13:00:00,2024-07-17 00:00:00,3.1,211.35,0.0,373.0,0.0,204.0,55.0,21.0,0.0
38726,2023-06-02 14:00:00,2024-07-17 00:00:00,3.1,208.39,0.0,351.0,0.0,209.0,51.0,21.0,5.0
38727,2023-06-02 15:00:00,2024-07-17 00:00:00,3.1,222.38,0.0,366.0,0.0,209.0,30.0,23.0,12.0
38728,2023-06-02 16:00:00,2024-07-17 00:00:00,3.1,214.1,0.0,299.0,0.0,201.0,19.0,23.0,15.0
38729,2023-06-02 17:00:00,2024-07-17 00:00:00,3.1,231.58,0.0,279.0,0.0,154.0,12.0,23.0,15.0
38730,2023-06-02 18:00:00,2024-07-17 00:00:00,3.1,269.81,0.0,299.0,0.0,100.0,5.0,23.0,15.0
38731,2023-06-02 19:00:00,2024-07-17 00:00:00,3.1,273.45,0.0,327.0,0.0,105.0,2.0,25.0,15.0
38732,2023-06-02 20:00:00,2024-07-17 00:00:00,3.1,278.77,0.0,373.0,0.0,109.0,5.0,24.0,15.0
38733,2023-06-02 21:00:00,2024-07-17 00:00:00,3.1,236.5,0.0,295.0,0.0,154.0,10.0,24.0,15.0
38734,2023-06-02 22:00:00,2024-07-17 00:00:00,3.1,258.26,0.0,288.0,0.0,110.0,10.0,23.0,15.0
38735,2023-06-02 23:00:00,2024-07-17 00:00:00,3.1,251.33,0.0,281.0,0.0,114.0,14.0,24.0,15.0
