UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-06-10 00:00:00,0.0,236.0,0.0,167.0,86.0,27.0,3.0
2023-06-10 01:00:00,0.0,312.0,0.0,166.0,97.0,28.0,5.0
2023-06-10 02:00:00,0.0,314.0,0.0,171.0,145.0,27.0,3.0
2023-06-10 03:00:00,0.0,322.0,0.0,168.0,154.0,27.0,0.0
2023-06-10 04:00:00,0.0,325.0,0.0,168.0,127.0,29.0,0.0
2023-06-10 05:00:00,0.0,325.0,0.0,167.0,120.0,27.0,0.0
2023-06-10 06:00:00,0.0,326.0,0.0,171.0,86.0,29.0,0.0
2023-06-10 07:00:00,0.0,326.0,0.0,156.0,56.0,26.0,0.0
2023-06-10 08:00:00,0.0,314.0,0.0,61.0,44.0,27.0,0.0
2023-06-10 09:00:00,0.0,320.0,0.0,60.0,46.0,28.0,0.0
2023-06-10 10:00:00,0.0,323.0,0.0,62.0,47.0,27.0,0.0
2023-06-10 11:00:00,0.0,322.0,0.0,61.0,41.0,27.0,0.0
2023-06-10 12:00:00,0.0,300.0,0.0,62.0,40.0,27.0,0.0
2023-06-10 13:00:00,0.0,296.0,0.0,59.0,40.0,26.0,0.0
2023-06-10 14:00:00,0.0,238.0,0.0,60.0,42.0,26.0,0.0
2023-06-10 15:00:00,0.0,294.0,0.0,66.0,60.0,26.0,0.0
2023-06-10 16:00:00,0.0,262.0,0.0,58.0,54.0,27.0,0.0
2023-06-10 17:00:00,0.0,280.0,0.0,61.0,45.0,25.0,3.0
2023-06-10 18:00:00,0.0,267.0,0.0,59.0,37.0,26.0,3.0
2023-06-10 19:00:00,0.0,217.0,0.0,59.0,38.0,26.0,3.0
2023-06-10 20:00:00,0.0,262.0,0.0,59.0,33.0,26.0,7.0
2023-06-10 21:00:00,0.0,284.0,0.0,57.0,22.0,26.0,11.0
2023-06-10 22:00:00,0.0,230.0,0.0,157.0,15.0,25.0,12.0
2023-06-10 23:00:00,0.0,220.0,0.0,160.0,6.0,26.0,6.0
