UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-11-13 00:00:00,2024-07-17 00:00:00,3.1,1.7515624454001504,277.3589149417394,273.51461516595816,263.674200705532,0.4836641633571679,0.0,709.09069,0.01006,269.28962,206.63024,26.24721
2023-11-13 01:00:00,2024-07-17 00:00:00,3.1,1.7174744600795304,274.4134084757001,271.94514472651645,2.4668085259271884,0.012360773529421,0.0,698.87901,0.01743,275.47707,211.91924,26.23812
2023-11-13 02:00:00,2024-07-17 00:00:00,3.1,1.7174744600795304,274.4134084757001,271.94514472651645,2.4668085259271884,0.012360773529421,0.0,684.39281,0.01411,271.48319,209.95694,26.33535
2023-11-13 03:00:00,2024-07-17 00:00:00,3.1,1.7174744600795304,274.4134084757001,271.94514472651645,2.4668085259271884,0.012360773529421,0.0,690.96858,0.0,273.18484,230.78993,25.96751
2023-11-13 04:00:00,2024-07-17 00:00:00,3.1,1.788227546231199,273.5137784946226,270.856558483518,1.2335904150350632,0.0130261433915048,0.50204,679.46166,0.0,275.59659,242.70143,26.22342
2023-11-13 05:00:00,2024-07-17 00:00:00,3.1,1.788227546231199,273.5137784946226,270.856558483518,1.2335904150350632,0.0130261433915048,0.0,658.74876,0.0,268.53565,236.33862,25.99427
2023-11-13 06:00:00,2024-07-17 00:00:00,3.1,1.788227546231199,273.5137784946226,270.856558483518,1.2335904150350632,0.0130261433915048,0.0,661.14275,0.0,259.88591,228.3951,25.94218
2023-11-13 07:00:00,2024-07-17 00:00:00,3.1,1.8722840923166435,273.00349388790494,269.8749254080174,0.0,0.0022141145717135,0.0,665.85165,0.0,253.56766,226.88257,26.06188
2023-11-13 08:00:00,2024-07-17 00:00:00,3.1,1.8722840923166435,273.00349388790494,269.8749254080174,0.0,0.0022141145717135,0.0,667.49602,0.0,247.87471,225.24886,25.93557
2023-11-13 09:00:00,2024-07-17 00:00:00,3.1,1.8722840923166435,273.00349388790494,269.8749254080174,0.0,0.0022141145717135,0.44165,673.53256,0.0,220.96369,220.6155,25.52403
2023-11-13 10:00:00,2024-07-17 00:00:00,3.1,1.810364649939025,272.3402247427955,268.69355137758123,0.0,0.0026569374860562,0.0,688.22699,0.0,204.72987,211.63913,26.36422
2023-11-13 11:00:00,2024-07-17 00:00:00,3.1,1.810364649939025,272.3402247427955,268.69355137758123,0.0,0.0026569374860562,0.0,685.30736,0.0,203.2893,208.918,25.85583
2023-11-13 12:00:00,2024-07-17 00:00:00,3.1,1.810364649939025,272.3402247427955,268.69355137758123,0.0,0.0026569374860562,0.0,687.49501,0.0,188.24415,200.1453,25.72324
