UTC time,coal,nat_gas,hydro,wind,other
2023-02-25 00:00:00,0,876.0,69.0,31.0,26.0
2023-02-25 01:00:00,0,874.0,69.0,53.0,26.0
2023-02-25 02:00:00,0,874.0,68.0,53.0,26.0
2023-02-25 03:00:00,0,873.0,68.0,46.0,26.0
2023-02-25 04:00:00,0,874.0,67.0,42.0,27.0
2023-02-25 05:00:00,0,874.0,67.0,52.0,26.0
2023-02-25 06:00:00,0,866.0,64.0,60.0,25.0
2023-02-25 07:00:00,0,800.0,62.0,57.0,27.0
2023-02-25 08:00:00,0,797.0,59.0,31.0,26.0
2023-02-25 09:00:00,0,633.0,59.0,8.0,28.0
2023-02-25 10:00:00,0,620.0,58.0,16.0,27.0
2023-02-25 11:00:00,0,620.0,60.0,31.0,27.0
2023-02-25 12:00:00,0,622.0,58.0,4.0,26.0
2023-02-25 13:00:00,0,620.0,55.0,1.0,28.0
2023-02-25 14:00:00,0,622.0,59.0,1.0,26.0
2023-02-25 15:00:00,0,623.0,56.0,1.0,26.0
2023-02-25 16:00:00,0,621.0,61.0,1.0,26.0
2023-02-25 17:00:00,0,621.0,58.0,3.0,25.0
2023-02-25 18:00:00,0,597.0,57.0,27.0,25.0
2023-02-25 19:00:00,0,596.0,58.0,16.0,25.0
2023-02-25 20:00:00,0,597.0,58.0,12.0,25.0
2023-02-25 21:00:00,0,596.0,58.0,9.0,25.0
2023-02-25 22:00:00,0,596.0,57.0,10.0,26.0
2023-02-25 23:00:00,0,597.0,56.0,19.0,26.0
