UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-30 00:00:00,2024-07-17 00:00:00,3.1,2.669140095933545,287.11336651809,274.13362881278385,551.801344701222,0.0019983805673906,0.0,913.23621,86.46086,97.73231,25.716
2023-09-30 01:00:00,2024-07-17 00:00:00,3.1,1.6773238394491627,280.5314193766774,276.1139739376706,64.15915742453042,0.0015521511813388,0.0,882.47734,90.33451,96.17528,25.74553
2023-09-30 02:00:00,2024-07-17 00:00:00,3.1,1.6773238394491627,280.5314193766774,276.1139739376706,64.15915742453042,0.0015521511813388,0.0,864.97877,86.52315,96.15677,25.75757
2023-09-30 03:00:00,2024-07-17 00:00:00,3.1,1.6773238394491627,280.5314193766774,276.1139739376706,64.15915742453042,0.0015521511813388,2.60861,861.39292,80.75348,91.1151,25.45771
2023-09-30 04:00:00,2024-07-17 00:00:00,3.1,1.9620071755821888,279.37384416719635,275.4747816841625,32.07890748718732,0.0015521511813388,2.33445,855.95605,83.47822,103.2321,25.09629
2023-09-30 05:00:00,2024-07-17 00:00:00,3.1,1.9620071755821888,279.37384416719635,275.4747816841625,32.07890748718732,0.0015521511813388,1.2715,870.98369,76.18396,117.33163,25.05415
2023-09-30 06:00:00,2024-07-17 00:00:00,3.1,1.9620071755821888,279.37384416719635,275.4747816841625,32.07890748718732,0.0015521511813388,1.26806,864.57737,67.54448,125.59062,25.3106
2023-09-30 07:00:00,2024-07-17 00:00:00,3.1,1.9574795320282845,278.64543804704704,274.8050429656452,0.0,0.0,0.96173,881.62528,67.74161,133.84896,25.48352
2023-09-30 08:00:00,2024-07-17 00:00:00,3.1,1.9574795320282845,278.64543804704704,274.8050429656452,0.0,0.0,0.18947,891.61867,54.78912,142.02851,25.08053
2023-09-30 09:00:00,2024-07-17 00:00:00,3.1,1.9574795320282845,278.64543804704704,274.8050429656452,0.0,0.0,0.43243,875.38214,53.30734,147.81557,24.9639
2023-09-30 10:00:00,2024-07-17 00:00:00,3.1,1.863753226311996,278.188313329514,274.4921028724707,0.0,0.0,1.79665,893.01254,59.90864,139.65036,24.78645
2023-09-30 11:00:00,2024-07-17 00:00:00,3.1,1.863753226311996,278.188313329514,274.4921028724707,0.0,0.0,0.0,884.33826,59.2705,122.6605,24.84579
2023-09-30 12:00:00,2024-07-17 00:00:00,3.1,1.863753226311996,278.188313329514,274.4921028724707,0.0,0.0,0.0,875.13971,58.23611,120.7543,24.94
2023-09-30 13:00:00,2024-07-17 00:00:00,3.1,1.605614303421956,279.09941045521487,274.48601645467755,10.782688882145726,0.0,0.0,878.90771,66.76413,116.87052,25.1424
2023-09-30 14:00:00,2024-07-17 00:00:00,3.1,1.605614303421956,279.09941045521487,274.48601645467755,10.782688882145726,0.0,2.47698,874.75655,75.44372,106.75903,25.39545
2023-09-30 15:00:00,2024-07-17 00:00:00,3.1,1.605614303421956,279.09941045521487,274.48601645467755,10.782688882145726,0.0,0.49796,868.91586,76.89146,98.60437,25.2848
2023-09-30 16:00:00,2024-07-17 00:00:00,3.1,1.6519515004220586,286.4505936957346,274.7082502909903,178.05212201576103,0.0,0.35988,873.37742,80.95142,98.72616,25.55887
2023-09-30 17:00:00,2024-07-17 00:00:00,3.1,1.6519515004220586,286.4505936957346,274.7082502909903,178.05212201576103,0.0,0.0,859.94809,80.0797,97.55979,25.42305
2023-09-30 18:00:00,2024-07-17 00:00:00,3.1,1.6519515004220586,286.4505936957346,274.7082502909903,178.05212201576103,0.0,0.51582,848.37546,72.93357,79.05537,25.49743
2023-09-30 19:00:00,2024-07-17 00:00:00,3.1,2.166001687660112,289.2391594097316,274.2540610079764,629.9819710855272,0.0,3.79499,870.06883,69.40032,67.88042,25.46846
2023-09-30 20:00:00,2024-07-17 00:00:00,3.1,2.166001687660112,289.2391594097316,274.2540610079764,629.9819710855272,0.0,3.67408,877.77239,80.73514,61.13116,25.44669
2023-09-30 21:00:00,2024-07-17 00:00:00,3.1,2.166001687660112,289.2391594097316,274.2540610079764,629.9819710855272,0.0,0.31581,872.49064,71.0014,58.22501,25.56838
2023-09-30 22:00:00,2024-07-17 00:00:00,3.1,2.012372534321598,288.34855701997776,275.05074567653685,544.5654338439391,0.0,0.0,874.02694,82.41006,57.74773,25.4523
2023-09-30 23:00:00,2024-07-17 00:00:00,3.1,2.012372534321598,288.34855701997776,275.05074567653685,544.5654338439391,0.0,0.0,876.53743,86.81173,56.96446,25.58109
2023-10-01 00:00:00,2024-07-17 00:00:00,3.1,2.012372534321598,288.34855701997776,275.05074567653685,544.5654338439391,0.0,0.0,894.3365,89.31355,80.67529,25.33783
2023-10-01 01:00:00,2024-07-17 00:00:00,3.1,1.661039720480156,282.0853737259042,276.2323382853257,58.30182915990397,0.0,0.0,864.19595,92.94635,79.76803,25.36858
2023-10-01 02:00:00,2024-07-17 00:00:00,3.1,1.661039720480156,282.0853737259042,276.2323382853257,58.30182915990397,0.0,0.0,846.99497,89.18873,82.56354,25.38117
2023-10-01 03:00:00,2024-07-17 00:00:00,3.1,1.661039720480156,282.0853737259042,276.2323382853257,58.30182915990397,0.0,2.60861,843.49105,83.295,80.3945,25.08239
2023-10-01 04:00:00,2024-07-17 00:00:00,3.1,1.883295149744032,281.0591639073016,276.32648031749505,29.150959583907245,0.0,2.33445,838.09776,85.92777,96.72352,24.72631
2023-10-01 05:00:00,2024-07-17 00:00:00,3.1,1.883295149744032,281.0591639073016,276.32648031749505,29.150959583907245,0.0,1.2715,852.9275,78.75964,113.69804,24.68258
2023-10-01 06:00:00,2024-07-17 00:00:00,3.1,1.883295149744032,281.0591639073016,276.32648031749505,29.150959583907245,0.0,1.26806,846.80233,70.06577,123.88151,24.93858
2023-10-01 07:00:00,2024-07-17 00:00:00,3.1,1.9659041473442336,280.5221558138167,276.43030284343,0.0,0.0,0.96173,863.58321,70.07906,131.97372,25.11579
2023-10-01 08:00:00,2024-07-17 00:00:00,3.1,1.9659041473442336,280.5221558138167,276.43030284343,0.0,0.0,0.18947,873.32083,57.19213,140.36445,24.72271
2023-10-01 09:00:00,2024-07-17 00:00:00,3.1,1.9659041473442336,280.5221558138167,276.43030284343,0.0,0.0,0.43243,857.30524,55.57094,146.03062,24.61063
2023-10-01 10:00:00,2024-07-17 00:00:00,3.1,1.98024415596586,280.5290525381881,276.76085898132715,0.0,0.1011757432082515,1.79665,874.50727,61.95765,133.84327,24.43681
2023-10-01 11:00:00,2024-07-17 00:00:00,3.1,1.98024415596586,280.5290525381881,276.76085898132715,0.0,0.1011757432082515,0.0,865.99875,61.08114,113.05935,24.49482
2023-10-01 12:00:00,2024-07-17 00:00:00,3.1,1.98024415596586,280.5290525381881,276.76085898132715,0.0,0.1011757432082515,0.0,857.01871,59.98292,109.33725,24.59128
2023-10-01 13:00:00,2024-07-17 00:00:00,3.1,1.844095698153978,281.1953855673064,277.97828418663875,3.799832312454096,0.5178405120218744,0.0,860.9,68.35011,100.8478,24.79492
2023-10-01 14:00:00,2024-07-17 00:00:00,3.1,1.844095698153978,281.1953855673064,277.97828418663875,3.799832312454096,0.5178405120218744,2.47698,856.86928,76.79976,85.91835,25.04361
2023-10-01 15:00:00,2024-07-17 00:00:00,3.1,1.844095698153978,281.1953855673064,277.97828418663875,3.799832312454096,0.5178405120218744,0.49796,851.17944,78.30103,72.06054,24.93484
2023-10-01 16:00:00,2024-07-17 00:00:00,3.1,2.0602369671108054,283.18654964435484,279.50900569312967,42.39162403355407,1.0996531037593809,0.35988,855.55433,82.52416,68.01001,25.20798
2023-10-01 17:00:00,2024-07-17 00:00:00,3.1,2.0602369671108054,283.18654964435484,279.50900569312967,42.39162403355407,1.0996531037593809,0.0,842.48419,81.87209,63.39623,25.07433
2023-10-01 18:00:00,2024-07-17 00:00:00,3.1,2.0602369671108054,283.18654964435484,279.50900569312967,42.39162403355407,1.0996531037593809,0.51582,831.19172,74.9821,44.08892,25.1473
2023-10-01 19:00:00,2024-07-17 00:00:00,3.1,2.74009975276039,284.3451749974406,280.5619834130489,166.05404728477788,0.3142778739810078,3.79499,852.52663,71.84629,30.56684,25.11794
2023-10-01 20:00:00,2024-07-17 00:00:00,3.1,2.74009975276039,284.3451749974406,280.5619834130489,166.05404728477788,0.3142778739810078,3.67408,860.19905,82.98474,20.94269,25.09734
2023-10-01 21:00:00,2024-07-17 00:00:00,3.1,2.74009975276039,284.3451749974406,280.5619834130489,166.05404728477788,0.3142778739810078,0.31581,854.90508,73.42925,14.4633,25.21867
2023-10-01 22:00:00,2024-07-17 00:00:00,3.1,2.9750761981973164,284.28009090638324,280.1680384762052,160.6120807310072,0.5860868279788436,0.0,856.39348,84.79131,11.47935,25.10354
2023-10-01 23:00:00,2024-07-17 00:00:00,3.1,2.9750761981973164,284.28009090638324,280.1680384762052,160.6120807310072,0.5860868279788436,0.0,858.88068,89.10201,8.35903,25.23134
2023-10-02 00:00:00,2024-07-17 00:00:00,3.1,2.9750761981973164,284.28009090638324,280.1680384762052,160.6120807310072,0.5860868279788436,0.0,877.70468,88.26427,49.71039,24.98598
2023-10-02 01:00:00,2024-07-17 00:00:00,3.1,2.5773381665356805,281.6058714429514,279.42348576321695,29.36220174093865,0.1868608669224328,0.0,848.10822,91.98566,58.88958,25.01787
2023-10-02 02:00:00,2024-07-17 00:00:00,3.1,2.5773381665356805,281.6058714429514,279.42348576321695,29.36220174093865,0.1868608669224328,0.0,831.16927,88.20827,62.38262,25.03098
2023-10-02 03:00:00,2024-07-17 00:00:00,3.1,2.5773381665356805,281.6058714429514,279.42348576321695,29.36220174093865,0.1868608669224328,2.60861,827.73728,82.36018,64.60854,24.73319
2023-10-02 04:00:00,2024-07-17 00:00:00,3.1,2.2647756777544887,280.6628639862783,278.8492719547954,14.681419353460717,0.2791926982134243,2.33445,822.38239,85.02678,77.42726,24.38208
2023-10-02 05:00:00,2024-07-17 00:00:00,3.1,2.2647756777544887,280.6628639862783,278.8492719547954,14.681419353460717,0.2791926982134243,1.2715,837.03794,77.81225,93.43442,24.33688
2023-10-02 06:00:00,2024-07-17 00:00:00,3.1,2.2647756777544887,280.6628639862783,278.8492719547954,14.681419353460717,0.2791926982134243,1.26806,831.16021,69.13839,109.45754,24.59247
2023-10-02 07:00:00,2024-07-17 00:00:00,3.1,2.05020983441558,280.0396101531543,278.3354526249506,0.0,0.0633903092197746,0.96173,847.70608,69.2193,125.81473,24.77366
2023-10-02 08:00:00,2024-07-17 00:00:00,3.1,2.05020983441558,280.0396101531543,278.3354526249506,0.0,0.0633903092197746,0.18947,857.21867,56.30825,140.88342,24.3898
2023-10-02 09:00:00,2024-07-17 00:00:00,3.1,2.05020983441558,280.0396101531543,278.3354526249506,0.0,0.0633903092197746,0.43243,841.3975,54.73834,154.5776,24.28196
2023-10-02 10:00:00,2024-07-17 00:00:00,3.1,1.7918628895968096,279.4739122658025,277.8702686532808,0.0,0.1138351516079386,1.79665,858.22248,61.20398,162.3566,24.11151
2023-10-02 11:00:00,2024-07-17 00:00:00,3.1,1.7918628895968096,279.4739122658025,277.8702686532808,0.0,0.1138351516079386,0.0,849.85991,60.41515,160.72304,24.16829
2023-10-02 12:00:00,2024-07-17 00:00:00,3.1,1.7918628895968096,279.4739122658025,277.8702686532808,0.0,0.1138351516079386,0.0,841.07203,59.3404,167.99109,24.26683
2023-10-02 13:00:00,2024-07-17 00:00:00,3.1,1.4268441608460585,280.011814832111,277.8766472324944,6.54028551004296,0.0214481100880699,0.0,845.05312,67.76675,177.52655,24.47163
2023-10-02 14:00:00,2024-07-17 00:00:00,3.1,1.4268441608460585,280.011814832111,277.8766472324944,6.54028551004296,0.0214481100880699,2.47698,841.12841,76.30098,182.39804,24.71628
2023-10-02 15:00:00,2024-07-17 00:00:00,3.1,1.4268441608460585,280.011814832111,277.8766472324944,6.54028551004296,0.0214481100880699,0.49796,835.5713,77.78256,187.6322,24.60924
2023-10-02 16:00:00,2024-07-17 00:00:00,3.1,1.5277648766059224,284.53188609481964,278.062636405735,126.68311490553964,0.0532600656884899,0.35988,839.8699,81.94568,198.25223,24.88152
2023-10-02 17:00:00,2024-07-17 00:00:00,3.1,1.5277648766059224,284.53188609481964,278.062636405735,126.68311490553964,0.0532600656884899,0.0,827.1159,81.21281,205.14748,24.7499
2023-10-02 18:00:00,2024-07-17 00:00:00,3.1,1.5277648766059224,284.53188609481964,278.062636405735,126.68311490553964,0.0532600656884899,0.51582,816.06986,74.2286,184.44424,24.82155
