UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-10-09 00:00:00,0.0,580.0,0.0,132.0,93.0,24.0,9.0
2023-10-09 01:00:00,0.0,584.0,0.0,130.0,97.0,24.0,3.0
2023-10-09 02:00:00,0.0,586.0,0.0,130.0,102.0,24.0,0.0
2023-10-09 03:00:00,0.0,586.0,0.0,130.0,127.0,25.0,0.0
2023-10-09 04:00:00,0.0,586.0,0.0,131.0,124.0,25.0,0.0
2023-10-09 05:00:00,0.0,585.0,0.0,118.0,117.0,24.0,0.0
2023-10-09 06:00:00,0.0,587.0,0.0,23.0,114.0,24.0,0.0
2023-10-09 07:00:00,0.0,589.0,0.0,21.0,116.0,25.0,0.0
2023-10-09 08:00:00,0.0,545.0,0.0,24.0,119.0,26.0,0.0
2023-10-09 09:00:00,0.0,512.0,0.0,22.0,95.0,24.0,0.0
2023-10-09 10:00:00,0.0,577.0,0.0,23.0,74.0,25.0,0.0
2023-10-09 11:00:00,0.0,586.0,0.0,22.0,89.0,24.0,0.0
2023-10-09 12:00:00,0.0,587.0,0.0,23.0,125.0,19.0,0.0
2023-10-09 13:00:00,0.0,616.0,0.0,22.0,123.0,15.0,0.0
2023-10-09 14:00:00,0.0,710.0,0.0,124.0,124.0,5.0,0.0
2023-10-09 15:00:00,0.0,715.0,0.0,128.0,117.0,4.0,0.0
2023-10-09 16:00:00,0.0,713.0,0.0,128.0,115.0,4.0,0.0
2023-10-09 17:00:00,0.0,711.0,0.0,126.0,130.0,4.0,3.0
2023-10-09 18:00:00,0.0,712.0,0.0,75.0,124.0,4.0,7.0
2023-10-09 19:00:00,0.0,709.0,0.0,22.0,139.0,4.0,9.0
2023-10-09 20:00:00,0.0,707.0,0.0,22.0,150.0,4.0,6.0
2023-10-09 21:00:00,0.0,706.0,0.0,22.0,170.0,4.0,5.0
2023-10-09 22:00:00,0.0,706.0,0.0,22.0,199.0,4.0,0.0
2023-10-09 23:00:00,0.0,699.0,0.0,124.0,271.0,5.0,0.0
