UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-09-10 00:00:00,0.0,1153.0,0.0,125.0,48.0,25.0,9.0
2023-09-10 01:00:00,0.0,1154.0,0.0,124.0,44.0,25.0,6.0
2023-09-10 02:00:00,0.0,1157.0,0.0,123.0,30.0,24.0,2.0
2023-09-10 03:00:00,0.0,1173.0,0.0,123.0,28.0,24.0,0.0
2023-09-10 04:00:00,0.0,1181.0,0.0,124.0,29.0,25.0,0.0
2023-09-10 05:00:00,0.0,1194.0,0.0,112.0,31.0,25.0,0.0
2023-09-10 06:00:00,0.0,1196.0,0.0,15.0,30.0,25.0,0.0
2023-09-10 07:00:00,0.0,1193.0,0.0,14.0,34.0,25.0,0.0
2023-09-10 08:00:00,0.0,983.0,0.0,14.0,22.0,24.0,0.0
2023-09-10 09:00:00,0.0,976.0,0.0,14.0,19.0,25.0,0.0
2023-09-10 10:00:00,0.0,976.0,0.0,14.0,25.0,25.0,0.0
2023-09-10 11:00:00,0.0,979.0,0.0,15.0,33.0,25.0,0.0
2023-09-10 12:00:00,0.0,977.0,0.0,14.0,44.0,24.0,0.0
2023-09-10 13:00:00,0.0,980.0,0.0,13.0,49.0,25.0,0.0
2023-09-10 14:00:00,0.0,980.0,0.0,13.0,62.0,22.0,0.0
2023-09-10 15:00:00,0.0,978.0,0.0,13.0,90.0,25.0,2.0
2023-09-10 16:00:00,0.0,971.0,0.0,14.0,108.0,26.0,5.0
2023-09-10 17:00:00,0.0,963.0,0.0,15.0,115.0,24.0,9.0
2023-09-10 18:00:00,0.0,952.0,0.0,14.0,90.0,25.0,9.0
2023-09-10 19:00:00,0.0,949.0,0.0,14.0,66.0,25.0,9.0
2023-09-10 20:00:00,0.0,940.0,0.0,14.0,52.0,24.0,8.0
2023-09-10 21:00:00,0.0,1030.0,0.0,14.0,36.0,25.0,6.0
2023-09-10 22:00:00,0.0,1142.0,0.0,22.0,31.0,25.0,8.0
2023-09-10 23:00:00,0.0,1152.0,0.0,121.0,26.0,25.0,8.0
