UTC time,coal,nat_gas,hydro,wind,other
2023-10-26 00:00:00,0,758.0,129.0,120.0,27.0
2023-10-26 01:00:00,0,754.0,132.0,136.0,27.0
2023-10-26 02:00:00,0,758.0,130.0,108.0,29.0
2023-10-26 03:00:00,0,761.0,131.0,104.0,27.0
2023-10-26 04:00:00,0,759.0,120.0,122.0,27.0
2023-10-26 05:00:00,0,760.0,30.0,115.0,28.0
2023-10-26 06:00:00,0,759.0,27.0,88.0,28.0
2023-10-26 07:00:00,0,760.0,27.0,47.0,27.0
2023-10-26 08:00:00,0,761.0,28.0,16.0,27.0
2023-10-26 09:00:00,0,765.0,28.0,1.0,28.0
2023-10-26 10:00:00,0,763.0,29.0,9.0,26.0
2023-10-26 11:00:00,0,766.0,28.0,7.0,27.0
2023-10-26 12:00:00,0,768.0,29.0,9.0,28.0
2023-10-26 13:00:00,0,765.0,29.0,12.0,25.0
2023-10-26 14:00:00,0,768.0,125.0,11.0,27.0
2023-10-26 15:00:00,0,767.0,130.0,17.0,27.0
2023-10-26 16:00:00,0,766.0,130.0,34.0,28.0
2023-10-26 17:00:00,0,764.0,131.0,30.0,28.0
2023-10-26 18:00:00,0,759.0,125.0,21.0,29.0
2023-10-26 19:00:00,0,762.0,31.0,3.0,27.0
2023-10-26 20:00:00,0,760.0,28.0,1.0,27.0
2023-10-26 21:00:00,0,757.0,30.0,8.0,29.0
2023-10-26 22:00:00,0,754.0,29.0,9.0,27.0
2023-10-26 23:00:00,0,753.0,28.0,12.0,27.0
