Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
40104,2023-07-30 00:00:00,2024-07-17 00:00:00,3.1,342.15,0,1044.0,27.0,75.0,25.0
40105,2023-07-30 01:00:00,2024-07-17 00:00:00,3.1,345.31,0,1031.0,33.0,58.0,26.0
40106,2023-07-30 02:00:00,2024-07-17 00:00:00,3.1,342.28,0,1062.0,36.0,67.0,25.0
40107,2023-07-30 03:00:00,2024-07-17 00:00:00,3.1,331.1,0,1069.0,35.0,109.0,25.0
40108,2023-07-30 04:00:00,2024-07-17 00:00:00,3.1,319.5,0,1063.0,29.0,159.0,25.0
40109,2023-07-30 05:00:00,2024-07-17 00:00:00,3.1,304.75,0,924.0,25.0,195.0,25.0
40110,2023-07-30 06:00:00,2024-07-17 00:00:00,3.1,314.18,0,1021.0,23.0,180.0,26.0
40111,2023-07-30 07:00:00,2024-07-17 00:00:00,3.1,313.26,0,999.0,23.0,178.0,24.0
40112,2023-07-30 08:00:00,2024-07-17 00:00:00,3.1,299.64,0,865.0,22.0,205.0,26.0
40113,2023-07-30 09:00:00,2024-07-17 00:00:00,3.1,277.04,0,805.0,23.0,274.0,25.0
40114,2023-07-30 10:00:00,2024-07-17 00:00:00,3.1,261.83,0,724.0,22.0,307.0,25.0
40115,2023-07-30 11:00:00,2024-07-17 00:00:00,3.1,261.29,0,697.0,23.0,297.0,25.0
40116,2023-07-30 12:00:00,2024-07-17 00:00:00,3.1,262.03,0,675.0,22.0,286.0,25.0
40117,2023-07-30 13:00:00,2024-07-17 00:00:00,3.1,273.85,0,728.0,22.0,260.0,24.0
40118,2023-07-30 14:00:00,2024-07-17 00:00:00,3.1,276.64,0,732.0,21.0,253.0,25.0
40119,2023-07-30 15:00:00,2024-07-17 00:00:00,3.1,277.08,0,719.0,22.0,246.0,25.0
40120,2023-07-30 16:00:00,2024-07-17 00:00:00,3.1,279.67,0,689.0,22.0,228.0,26.0
40121,2023-07-30 17:00:00,2024-07-17 00:00:00,3.1,287.49,0,770.0,22.0,224.0,25.0
40122,2023-07-30 18:00:00,2024-07-17 00:00:00,3.1,310.34,0,867.0,22.0,166.0,25.0
40123,2023-07-30 19:00:00,2024-07-17 00:00:00,3.1,311.78,0,893.0,23.0,164.0,24.0
40124,2023-07-30 20:00:00,2024-07-17 00:00:00,3.1,313.7,0,898.0,22.0,160.0,25.0
40125,2023-07-30 21:00:00,2024-07-17 00:00:00,3.1,323.78,0,929.0,22.0,130.0,25.0
40126,2023-07-30 22:00:00,2024-07-17 00:00:00,3.1,325.64,0,924.0,22.0,123.0,25.0
40127,2023-07-30 23:00:00,2024-07-17 00:00:00,3.1,327.75,0,926.0,22.0,117.0,26.0
