UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-05-29 00:00:00,0.0,106.0,0.0,151.0,26.0,21.0,15.0
2023-05-29 01:00:00,0.0,107.0,0.0,163.0,80.0,20.0,14.0
2023-05-29 02:00:00,0.0,107.0,0.0,246.0,159.0,21.0,10.0
2023-05-29 03:00:00,0.0,106.0,0.0,245.0,240.0,21.0,4.0
2023-05-29 04:00:00,0.0,107.0,0.0,246.0,281.0,21.0,0.0
2023-05-29 05:00:00,0.0,107.0,0.0,211.0,268.0,22.0,0.0
2023-05-29 06:00:00,0.0,107.0,0.0,204.0,272.0,20.0,0.0
2023-05-29 07:00:00,0.0,107.0,0.0,160.0,272.0,20.0,0.0
2023-05-29 08:00:00,0.0,107.0,0.0,216.0,205.0,22.0,0.0
2023-05-29 09:00:00,0.0,107.0,0.0,138.0,154.0,20.0,0.0
2023-05-29 10:00:00,0.0,107.0,0.0,137.0,139.0,22.0,0.0
2023-05-29 11:00:00,0.0,106.0,0.0,239.0,114.0,20.0,0.0
2023-05-29 12:00:00,0.0,107.0,0.0,247.0,76.0,22.0,0.0
2023-05-29 13:00:00,0.0,106.0,0.0,243.0,62.0,21.0,0.0
2023-05-29 14:00:00,0.0,107.0,0.0,207.0,53.0,20.0,5.0
2023-05-29 15:00:00,0.0,107.0,0.0,150.0,26.0,22.0,11.0
2023-05-29 16:00:00,0.0,106.0,0.0,173.0,14.0,20.0,15.0
2023-05-29 17:00:00,0.0,107.0,0.0,206.0,5.0,21.0,15.0
2023-05-29 18:00:00,0.0,106.0,0.0,204.0,3.0,20.0,15.0
2023-05-29 19:00:00,0.0,107.0,0.0,243.0,4.0,20.0,15.0
2023-05-29 20:00:00,0.0,106.0,0.0,240.0,3.0,21.0,15.0
2023-05-29 21:00:00,0.0,106.0,0.0,241.0,9.0,21.0,15.0
2023-05-29 22:00:00,0.0,106.0,0.0,231.0,36.0,22.0,15.0
2023-05-29 23:00:00,0.0,107.0,0.0,233.0,111.0,20.0,15.0
