UTC time,coal,nat_gas,hydro,wind,other
2023-10-17 00:00:00,0,336.0,140.0,194.0,3.0
2023-10-17 01:00:00,0,338.0,140.0,291.0,3.0
2023-10-17 02:00:00,0,340.0,141.0,329.0,3.0
2023-10-17 03:00:00,0,342.0,144.0,363.0,3.0
2023-10-17 04:00:00,0,341.0,144.0,401.0,3.0
2023-10-17 05:00:00,0,341.0,144.0,415.0,3.0
2023-10-17 06:00:00,0,343.0,133.0,396.0,2.0
2023-10-17 07:00:00,0,346.0,41.0,375.0,3.0
2023-10-17 08:00:00,0,345.0,37.0,345.0,3.0
2023-10-17 09:00:00,0,348.0,37.0,373.0,3.0
2023-10-17 10:00:00,0,348.0,36.0,299.0,3.0
2023-10-17 11:00:00,0,348.0,35.0,199.0,3.0
2023-10-17 12:00:00,0,349.0,33.0,202.0,3.0
2023-10-17 13:00:00,0,349.0,35.0,156.0,3.0
2023-10-17 14:00:00,0,350.0,31.0,113.0,3.0
2023-10-17 15:00:00,0,349.0,32.0,127.0,3.0
2023-10-17 16:00:00,0,348.0,33.0,174.0,2.0
2023-10-17 17:00:00,0,347.0,31.0,266.0,1.0
2023-10-17 18:00:00,0,345.0,35.0,320.0,8.0
2023-10-17 19:00:00,0,346.0,35.0,255.0,17.0
2023-10-17 20:00:00,0,341.0,35.0,116.0,24.0
2023-10-17 21:00:00,0,339.0,134.0,85.0,27.0
2023-10-17 22:00:00,0,341.0,137.0,53.0,27.0
2023-10-17 23:00:00,0,342.0,138.0,17.0,27.0
