UTC time,coal,nat_gas,hydro,wind,other
2023-04-04 00:00:00,0,576.0,44.0,148.0,27.0
2023-04-04 01:00:00,0,741.0,46.0,124.0,26.0
2023-04-04 02:00:00,0,729.0,142.0,299.0,27.0
2023-04-04 03:00:00,0,852.0,135.0,260.0,26.0
2023-04-04 04:00:00,0,859.0,45.0,203.0,27.0
2023-04-04 05:00:00,0,859.0,45.0,176.0,26.0
2023-04-04 06:00:00,0,862.0,47.0,183.0,27.0
2023-04-04 07:00:00,0,836.0,45.0,219.0,27.0
2023-04-04 08:00:00,0,857.0,44.0,198.0,25.0
2023-04-04 09:00:00,0,818.0,46.0,171.0,27.0
2023-04-04 10:00:00,0,835.0,45.0,165.0,26.0
2023-04-04 11:00:00,0,858.0,45.0,85.0,28.0
2023-04-04 12:00:00,0,864.0,45.0,71.0,27.0
2023-04-04 13:00:00,0,863.0,142.0,56.0,25.0
2023-04-04 14:00:00,0,866.0,143.0,49.0,27.0
2023-04-04 15:00:00,0,889.0,140.0,40.0,27.0
2023-04-04 16:00:00,0,887.0,48.0,33.0,26.0
2023-04-04 17:00:00,0,862.0,44.0,23.0,27.0
2023-04-04 18:00:00,0,767.0,45.0,6.0,26.0
2023-04-04 19:00:00,0,769.0,46.0,1.0,27.0
2023-04-04 20:00:00,0,784.0,43.0,1.0,28.0
2023-04-04 21:00:00,0,777.0,45.0,1.0,26.0
2023-04-04 22:00:00,0,735.0,45.0,25.0,27.0
2023-04-04 23:00:00,0,747.0,45.0,24.0,26.0
