UTC time,coal,nat_gas,hydro,wind,other
2023-05-12 00:00:00,0,148.0,114.0,8.0,5.0
2023-05-12 01:00:00,0,152.0,200.0,10.0,4.0
2023-05-12 02:00:00,0,160.0,220.0,20.0,4.0
2023-05-12 03:00:00,0,256.0,226.0,30.0,4.0
2023-05-12 04:00:00,0,250.0,224.0,44.0,4.0
2023-05-12 05:00:00,0,227.0,226.0,45.0,4.0
2023-05-12 06:00:00,0,233.0,226.0,35.0,4.0
2023-05-12 07:00:00,0,207.0,226.0,21.0,5.0
2023-05-12 08:00:00,0,161.0,223.0,16.0,4.0
2023-05-12 09:00:00,0,153.0,216.0,8.0,4.0
2023-05-12 10:00:00,0,147.0,119.0,5.0,4.0
2023-05-12 11:00:00,0,149.0,120.0,3.0,4.0
2023-05-12 12:00:00,0,149.0,116.0,3.0,4.0
2023-05-12 13:00:00,0,158.0,120.0,2.0,4.0
2023-05-12 14:00:00,0,169.0,116.0,1.0,4.0
2023-05-12 15:00:00,0,190.0,118.0,1.0,4.0
2023-05-12 16:00:00,0,153.0,117.0,1.0,4.0
2023-05-12 17:00:00,0,150.0,212.0,3.0,5.0
2023-05-12 18:00:00,0,150.0,172.0,3.0,4.0
2023-05-12 19:00:00,0,150.0,132.0,3.0,4.0
2023-05-12 20:00:00,0,150.0,197.0,4.0,4.0
2023-05-12 21:00:00,0,149.0,216.0,10.0,4.0
2023-05-12 22:00:00,0,151.0,223.0,20.0,4.0
2023-05-12 23:00:00,0,150.0,227.0,30.0,4.0
