UTC time,coal,nat_gas,hydro,wind,other
2023-06-02 00:00:00,0,313.0,118.0,18.0,25.0
2023-06-02 01:00:00,0,288.0,207.0,15.0,25.0
2023-06-02 02:00:00,0,370.0,209.0,19.0,28.0
2023-06-02 03:00:00,0,436.0,213.0,17.0,28.0
2023-06-02 04:00:00,0,430.0,210.0,14.0,28.0
2023-06-02 05:00:00,0,344.0,211.0,15.0,27.0
2023-06-02 06:00:00,0,378.0,208.0,33.0,28.0
2023-06-02 07:00:00,0,337.0,200.0,67.0,28.0
2023-06-02 08:00:00,0,329.0,101.0,78.0,24.0
2023-06-02 09:00:00,0,324.0,101.0,83.0,24.0
2023-06-02 10:00:00,0,322.0,101.0,89.0,22.0
2023-06-02 11:00:00,0,327.0,103.0,86.0,24.0
2023-06-02 12:00:00,0,332.0,99.0,74.0,23.0
2023-06-02 13:00:00,0,373.0,204.0,55.0,21.0
2023-06-02 14:00:00,0,351.0,209.0,51.0,21.0
2023-06-02 15:00:00,0,366.0,209.0,30.0,23.0
2023-06-02 16:00:00,0,299.0,201.0,19.0,23.0
2023-06-02 17:00:00,0,279.0,154.0,12.0,23.0
2023-06-02 18:00:00,0,299.0,100.0,5.0,23.0
2023-06-02 19:00:00,0,327.0,105.0,2.0,25.0
2023-06-02 20:00:00,0,373.0,109.0,5.0,24.0
2023-06-02 21:00:00,0,295.0,154.0,10.0,24.0
2023-06-02 22:00:00,0,288.0,110.0,10.0,23.0
2023-06-02 23:00:00,0,281.0,114.0,14.0,24.0
