UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-03-29 00:00:00,2024-07-17 00:00:00,3.1,1.672928385600405,281.567827856249,273.9533476270449,552.9274550950466,0.1886409896708462,0.0,887.28714,66.28841,345.92347,25.21241
2023-03-29 01:00:00,2024-07-17 00:00:00,3.1,1.4885863821363874,276.8030091672151,274.0808347837388,102.92142177578906,0.0768662085309362,0.0,867.41865,63.44049,351.60086,25.27294
2023-03-29 02:00:00,2024-07-17 00:00:00,3.1,1.4885863821363874,276.8030091672151,274.0808347837388,102.92142177578906,0.0768662085309362,0.0,855.01157,60.47291,337.24901,24.98672
2023-03-29 03:00:00,2024-07-17 00:00:00,3.1,1.4885863821363874,276.8030091672151,274.0808347837388,102.92142177578906,0.0768662085309362,0.0,863.41175,70.01339,323.42329,25.72088
2023-03-29 04:00:00,2024-07-17 00:00:00,3.1,1.6520678227297303,275.53549723438425,273.4274816947793,51.46028283038251,0.0878973878265767,0.0,859.12712,69.93751,297.92089,25.66232
2023-03-29 05:00:00,2024-07-17 00:00:00,3.1,1.6520678227297303,275.53549723438425,273.4274816947793,51.46028283038251,0.0878973878265767,0.0,846.20778,74.71829,274.12206,25.5896
2023-03-29 06:00:00,2024-07-17 00:00:00,3.1,1.6520678227297303,275.53549723438425,273.4274816947793,51.46028283038251,0.0878973878265767,0.0,848.78545,81.1072,247.78877,25.85763
2023-03-29 07:00:00,2024-07-17 00:00:00,3.1,1.8333728382641687,274.7921526029844,272.9117727537947,0.0,0.0095332650727298,0.34772,843.24551,77.27491,232.56386,25.52875
2023-03-29 08:00:00,2024-07-17 00:00:00,3.1,1.8333728382641687,274.7921526029844,272.9117727537947,0.0,0.0095332650727298,0.0,846.40795,70.73543,219.38475,26.17276
2023-03-29 09:00:00,2024-07-17 00:00:00,3.1,1.8333728382641687,274.7921526029844,272.9117727537947,0.0,0.0095332650727298,0.0,853.75769,58.17208,192.61332,25.78489
2023-03-29 10:00:00,2024-07-17 00:00:00,3.1,1.9152808889119928,273.9838598303984,272.250043926073,0.0,0.0311620025213881,0.0,855.88939,52.35578,175.35404,26.02157
2023-03-29 11:00:00,2024-07-17 00:00:00,3.1,1.9152808889119928,273.9838598303984,272.250043926073,0.0,0.0311620025213881,0.0,834.6597,53.84936,146.95314,26.08391
2023-03-29 12:00:00,2024-07-17 00:00:00,3.1,1.9152808889119928,273.9838598303984,272.250043926073,0.0,0.0311620025213881,0.0,843.00177,62.15852,126.81017,25.61539
2023-03-29 13:00:00,2024-07-17 00:00:00,3.1,1.8315149658003824,274.9388326773088,272.6381913319734,17.199599846458558,0.0113388004910397,0.12979,853.96282,73.8073,98.4442,25.96914
2023-03-29 14:00:00,2024-07-17 00:00:00,3.1,1.8315149658003824,274.9388326773088,272.6381913319734,17.199599846458558,0.0113388004910397,0.35777,850.74274,71.08585,80.60651,25.78031
2023-03-29 15:00:00,2024-07-17 00:00:00,3.1,1.8315149658003824,274.9388326773088,272.6381913319734,17.199599846458558,0.0113388004910397,0.0,854.22579,69.56084,70.64127,26.35628
2023-03-29 16:00:00,2024-07-17 00:00:00,3.1,2.689558328202258,278.79270264884883,273.09507207878545,170.7512742578736,0.0249468345930219,0.0,869.68935,61.67147,59.71686,26.19681
2023-03-29 17:00:00,2024-07-17 00:00:00,3.1,2.689558328202258,278.79270264884883,273.09507207878545,170.7512742578736,0.0249468345930219,0.0,883.7505,66.17276,60.03932,25.95188
2023-03-29 18:00:00,2024-07-17 00:00:00,3.1,2.689558328202258,278.79270264884883,273.09507207878545,170.7512742578736,0.0249468345930219,0.0,877.23453,67.82653,60.54594,26.03497
2023-03-29 19:00:00,2024-07-17 00:00:00,3.1,3.412756541579377,279.7165720940252,273.3796931755613,522.7257705414254,0.0871690905584796,0.0,868.36324,71.73991,52.17045,26.28223
2023-03-29 20:00:00,2024-07-17 00:00:00,3.1,3.412756541579377,279.7165720940252,273.3796931755613,522.7257705414254,0.0871690905584796,0.0,872.04773,70.06546,52.24805,25.88368
2023-03-29 21:00:00,2024-07-17 00:00:00,3.1,3.412756541579377,279.7165720940252,273.3796931755613,522.7257705414254,0.0871690905584796,0.0,871.57467,74.94157,53.3463,25.86943
2023-03-29 22:00:00,2024-07-17 00:00:00,3.1,3.6253866383199056,279.0308388280499,273.5045407486606,460.2896461404129,0.3280915294228606,0.0,868.55313,72.38066,55.41171,25.742
2023-03-29 23:00:00,2024-07-17 00:00:00,3.1,3.6253866383199056,279.0308388280499,273.5045407486606,460.2896461404129,0.3280915294228606,0.0,869.83968,74.55716,75.30591,25.71532
