Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
43080,2023-12-01 00:00:00,319.2,448.0,259.0,11.0,31.0,16.0
43081,2023-12-01 01:00:00,336.94,450.0,218.0,9.0,33.0,16.0
43082,2023-12-01 02:00:00,329.61,449.0,234.0,9.0,32.0,15.0
43083,2023-12-01 03:00:00,327.37,448.0,236.0,13.0,32.0,16.0
43084,2023-12-01 04:00:00,327.8,450.0,236.0,13.0,32.0,16.0
43085,2023-12-01 05:00:00,344.29,455.0,195.0,18.0,34.0,17.0
43086,2023-12-01 06:00:00,351.33,456.0,180.0,19.0,34.0,18.0
43087,2023-12-01 07:00:00,277.97,524.0,441.0,19.0,34.0,18.0
43088,2023-12-01 08:00:00,258.78,527.0,532.0,14.0,34.0,17.0
43089,2023-12-01 09:00:00,260.97,528.0,528.0,9.0,33.0,17.0
43090,2023-12-01 10:00:00,283.01,529.0,436.0,7.0,33.0,17.0
43091,2023-12-01 11:00:00,306.41,528.0,352.0,6.0,32.0,17.0
43092,2023-12-01 12:00:00,315.35,459.0,283.0,5.0,32.0,17.0
43093,2023-12-01 13:00:00,313.44,456.0,283.0,8.0,33.0,17.0
43094,2023-12-01 14:00:00,349.05,455.0,198.0,5.0,34.0,17.0
43095,2023-12-01 15:00:00,318.22,456.0,276.0,2.0,34.0,17.0
43096,2023-12-01 16:00:00,319.59,457.0,274.0,1.0,34.0,17.0
43097,2023-12-01 17:00:00,362.39,457.0,176.0,0.0,34.0,17.0
43098,2023-12-01 18:00:00,361.52,455.0,177.0,0.0,34.0,17.0
43099,2023-12-01 19:00:00,370.63,455.0,160.0,0.0,34.0,18.0
43100,2023-12-01 20:00:00,361.2,456.0,177.0,1.0,34.0,17.0
43101,2023-12-01 21:00:00,368.63,450.0,159.0,3.0,34.0,18.0
43102,2023-12-01 22:00:00,307.67,357.0,244.0,1.0,34.0,18.0
43103,2023-12-01 23:00:00,331.4,439.0,236.0,0.0,33.0,17.0
