UTC time,nat_gas,hydro,wind,biomass,unknown
2023-08-29 00:00:00,151.0,14.0,8.0,18.0,14.0
2023-08-29 01:00:00,151.0,2.0,7.0,18.0,14.0
2023-08-29 02:00:00,153.0,0.0,10.0,18.0,14.0
2023-08-29 03:00:00,151.0,0.0,12.0,20.0,14.0
2023-08-29 04:00:00,246.0,54.0,7.0,24.0,15.0
2023-08-29 05:00:00,251.0,56.0,6.0,26.0,16.0
2023-08-29 06:00:00,300.0,0.0,8.0,27.0,17.0
2023-08-29 07:00:00,300.0,0.0,7.0,27.0,18.0
2023-08-29 08:00:00,301.0,0.0,3.0,27.0,17.0
2023-08-29 09:00:00,301.0,0.0,1.0,28.0,18.0
2023-08-29 10:00:00,251.0,0.0,0.0,27.0,17.0
2023-08-29 11:00:00,216.0,69.0,1.0,34.0,26.0
2023-08-29 12:00:00,213.0,89.0,1.0,34.0,25.0
2023-08-29 13:00:00,299.0,105.0,1.0,27.0,17.0
2023-08-29 14:00:00,300.0,189.0,1.0,26.0,16.0
2023-08-29 15:00:00,299.0,277.0,3.0,24.0,16.0
2023-08-29 16:00:00,301.0,278.0,5.0,22.0,15.0
2023-08-29 17:00:00,300.0,356.0,7.0,22.0,16.0
2023-08-29 18:00:00,281.0,265.0,11.0,21.0,15.0
2023-08-29 19:00:00,245.0,287.0,20.0,21.0,14.0
2023-08-29 20:00:00,153.0,117.0,12.0,17.0,13.0
2023-08-29 21:00:00,152.0,121.0,16.0,16.0,12.0
2023-08-29 22:00:00,152.0,0.0,20.0,16.0,14.0
2023-08-29 23:00:00,151.0,0.0,22.0,16.0,14.0
