Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
38544,2023-05-26 00:00:00,2024-07-17 00:00:00,3.1,70.81,0.0,246.0,0.0,17.0,14.0
38545,2023-05-26 01:00:00,2024-07-17 00:00:00,3.1,70.55,0.0,245.0,2.0,17.0,14.0
38546,2023-05-26 02:00:00,2024-07-17 00:00:00,3.1,78.54,0.0,211.0,8.0,18.0,15.0
38547,2023-05-26 03:00:00,2024-07-17 00:00:00,3.1,71.71,0.0,259.0,9.0,18.0,16.0
38548,2023-05-26 04:00:00,2024-07-17 00:00:00,3.1,73.04,0.0,268.0,8.0,19.0,17.0
38549,2023-05-26 05:00:00,2024-07-17 00:00:00,3.1,65.67,0.0,345.0,3.0,19.0,18.0
38550,2023-05-26 06:00:00,2024-07-17 00:00:00,3.1,82.03,0.0,223.0,14.0,19.0,18.0
38551,2023-05-26 07:00:00,2024-07-17 00:00:00,3.1,78.07,0.0,230.0,13.0,18.0,17.0
38552,2023-05-26 08:00:00,2024-07-17 00:00:00,3.1,84.84,0.0,176.0,32.0,18.0,17.0
38553,2023-05-26 09:00:00,2024-07-17 00:00:00,3.1,161.56,0.0,42.0,23.0,17.0,15.0
38554,2023-05-26 10:00:00,2024-07-17 00:00:00,3.1,116.79,0.0,87.0,18.0,16.0,14.0
38555,2023-05-26 11:00:00,2024-07-17 00:00:00,3.1,218.48,0.0,9.0,25.0,17.0,14.0
38556,2023-05-26 12:00:00,2024-07-17 00:00:00,3.1,234.37,0.0,0.0,33.0,18.0,16.0
38557,2023-05-26 13:00:00,2024-07-17 00:00:00,3.1,113.44,0.0,87.0,43.0,19.0,17.0
38558,2023-05-26 14:00:00,2024-07-17 00:00:00,3.1,85.46,0.0,165.0,41.0,19.0,17.0
38559,2023-05-26 15:00:00,2024-07-17 00:00:00,3.1,102.06,0.0,124.0,40.0,20.0,18.0
38560,2023-05-26 16:00:00,2024-07-17 00:00:00,3.1,95.72,0.0,154.0,21.0,19.0,17.0
38561,2023-05-26 17:00:00,2024-07-17 00:00:00,3.1,63.58,0.0,332.0,16.0,19.0,17.0
38562,2023-05-26 18:00:00,2024-07-17 00:00:00,3.1,55.61,0.0,436.0,7.0,18.0,17.0
38563,2023-05-26 19:00:00,2024-07-17 00:00:00,3.1,58.04,0.0,406.0,4.0,18.0,17.0
38564,2023-05-26 20:00:00,2024-07-17 00:00:00,3.1,63.81,0.0,308.0,2.0,17.0,15.0
38565,2023-05-26 21:00:00,2024-07-17 00:00:00,3.1,65.39,0.0,295.0,2.0,17.0,15.0
38566,2023-05-26 22:00:00,2024-07-17 00:00:00,3.1,68.11,0.0,258.0,1.0,16.0,14.0
38567,2023-05-26 23:00:00,2024-07-17 00:00:00,3.1,68.57,0.0,255.0,1.0,16.0,14.0
