UTC time,nat_gas,hydro,wind,biomass,unknown
2023-02-13 00:00:00,201.0,295.0,24.0,26.0,18.0
2023-02-13 01:00:00,201.0,295.0,36.0,26.0,18.0
2023-02-13 02:00:00,201.0,295.0,36.0,27.0,18.0
2023-02-13 03:00:00,200.0,331.0,30.0,31.0,19.0
2023-02-13 04:00:00,200.0,472.0,30.0,33.0,19.0
2023-02-13 05:00:00,207.0,587.0,22.0,35.0,19.0
2023-02-13 06:00:00,208.0,662.0,17.0,36.0,19.0
2023-02-13 07:00:00,256.0,663.0,18.0,37.0,20.0
2023-02-13 08:00:00,257.0,663.0,17.0,37.0,21.0
2023-02-13 09:00:00,260.0,590.0,20.0,36.0,20.0
2023-02-13 10:00:00,317.0,539.0,27.0,38.0,22.0
2023-02-13 11:00:00,317.0,477.0,23.0,37.0,23.0
2023-02-13 12:00:00,317.0,476.0,20.0,35.0,20.0
2023-02-13 13:00:00,316.0,475.0,16.0,40.0,25.0
2023-02-13 14:00:00,317.0,497.0,17.0,38.0,22.0
2023-02-13 15:00:00,386.0,508.0,23.0,37.0,21.0
2023-02-13 16:00:00,386.0,508.0,26.0,37.0,21.0
2023-02-13 17:00:00,265.0,560.0,19.0,44.0,30.0
2023-02-13 18:00:00,257.0,572.0,43.0,37.0,23.0
2023-02-13 19:00:00,255.0,548.0,54.0,34.0,23.0
2023-02-13 20:00:00,187.0,445.0,51.0,29.0,20.0
2023-02-13 21:00:00,179.0,414.0,61.0,29.0,20.0
2023-02-13 22:00:00,150.0,343.0,60.0,30.0,20.0
2023-02-13 23:00:00,150.0,304.0,54.0,28.0,19.0
