Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
42264,2023-10-28 00:00:00,2024-07-17 00:00:00,3.1,295.1,452.0,87.0,10.0,31.0,14.0
42265,2023-10-28 01:00:00,2024-07-17 00:00:00,3.1,289.26,452.0,92.0,16.0,31.0,13.0
42266,2023-10-28 02:00:00,2024-07-17 00:00:00,3.1,281.77,455.0,108.0,17.0,31.0,13.0
42267,2023-10-28 03:00:00,2024-07-17 00:00:00,3.1,303.85,452.0,70.0,10.0,30.0,13.0
42268,2023-10-28 04:00:00,2024-07-17 00:00:00,3.1,288.17,451.0,100.0,10.0,31.0,13.0
42269,2023-10-28 05:00:00,2024-07-17 00:00:00,3.1,319.99,452.0,42.0,8.0,31.0,13.0
42270,2023-10-28 06:00:00,2024-07-17 00:00:00,3.1,323.95,452.0,36.0,8.0,28.0,10.0
42271,2023-10-28 07:00:00,2024-07-17 00:00:00,3.1,285.79,451.0,109.0,6.0,28.0,10.0
42272,2023-10-28 08:00:00,2024-07-17 00:00:00,3.1,295.71,452.0,87.0,8.0,28.0,10.0
42273,2023-10-28 09:00:00,2024-07-17 00:00:00,3.1,307.26,452.0,66.0,7.0,28.0,10.0
42274,2023-10-28 10:00:00,2024-07-17 00:00:00,3.1,298.26,452.0,80.0,12.0,26.0,10.0
42275,2023-10-28 11:00:00,2024-07-17 00:00:00,3.1,309.35,451.0,57.0,14.0,26.0,10.0
42276,2023-10-28 12:00:00,2024-07-17 00:00:00,3.1,322.14,452.0,37.0,10.0,28.0,10.0
42277,2023-10-28 13:00:00,2024-07-17 00:00:00,3.1,257.34,452.0,175.0,6.0,28.0,9.0
42278,2023-10-28 14:00:00,2024-07-17 00:00:00,3.1,228.97,452.0,264.0,0.0,28.0,9.0
42279,2023-10-28 15:00:00,2024-07-17 00:00:00,3.1,222.12,449.0,289.0,0.0,29.0,12.0
42280,2023-10-28 16:00:00,2024-07-17 00:00:00,3.1,204.72,452.0,355.0,0.0,28.0,10.0
42281,2023-10-28 17:00:00,2024-07-17 00:00:00,3.1,205.55,455.0,354.0,0.0,28.0,10.0
42282,2023-10-28 18:00:00,2024-07-17 00:00:00,3.1,224.85,453.0,280.0,0.0,28.0,10.0
42283,2023-10-28 19:00:00,2024-07-17 00:00:00,3.1,239.39,449.0,230.0,1.0,28.0,10.0
42284,2023-10-28 20:00:00,2024-07-17 00:00:00,3.1,272.45,441.0,139.0,2.0,28.0,10.0
42285,2023-10-28 21:00:00,2024-07-17 00:00:00,3.1,227.54,327.0,191.0,2.0,27.0,10.0
42286,2023-10-28 22:00:00,2024-07-17 00:00:00,3.1,327.31,218.0,8.0,3.0,25.0,10.0
42287,2023-10-28 23:00:00,2024-07-17 00:00:00,3.1,323.07,214.0,11.0,4.0,27.0,14.0
