Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
42600,2023-11-11 00:00:00,2024-07-17 00:00:00,3.1,214.23,64.0,126.0,4.0,21.0,14.0
42601,2023-11-11 01:00:00,2024-07-17 00:00:00,3.1,215.96,64.0,125.0,3.0,21.0,14.0
42602,2023-11-11 02:00:00,2024-07-17 00:00:00,3.1,153.28,64.0,226.0,3.0,20.0,12.0
42603,2023-11-11 03:00:00,2024-07-17 00:00:00,3.1,150.72,64.0,231.0,5.0,21.0,12.0
42604,2023-11-11 04:00:00,2024-07-17 00:00:00,3.1,133.42,64.0,298.0,3.0,23.0,14.0
42605,2023-11-11 05:00:00,2024-07-17 00:00:00,3.1,116.84,64.0,386.0,3.0,26.0,16.0
42606,2023-11-11 06:00:00,2024-07-17 00:00:00,3.1,115.28,64.0,401.0,4.0,27.0,17.0
42607,2023-11-11 07:00:00,2024-07-17 00:00:00,3.1,105.08,64.0,469.0,1.0,27.0,17.0
42608,2023-11-11 08:00:00,2024-07-17 00:00:00,3.1,121.64,64.0,371.0,0.0,26.0,17.0
42609,2023-11-11 09:00:00,2024-07-17 00:00:00,3.1,125.65,64.0,351.0,1.0,26.0,17.0
42610,2023-11-11 10:00:00,2024-07-17 00:00:00,3.1,131.05,64.0,329.0,0.0,26.0,17.0
42611,2023-11-11 11:00:00,2024-07-17 00:00:00,3.1,124.35,64.0,356.0,0.0,24.0,17.0
42612,2023-11-11 12:00:00,2024-07-17 00:00:00,3.1,123.91,64.0,358.0,0.0,24.0,17.0
42613,2023-11-11 13:00:00,2024-07-17 00:00:00,3.1,91.44,64.0,583.0,0.0,25.0,17.0
42614,2023-11-11 14:00:00,2024-07-17 00:00:00,3.1,92.74,64.0,576.0,0.0,28.0,17.0
42615,2023-11-11 15:00:00,2024-07-17 00:00:00,3.1,87.47,64.0,648.0,1.0,31.0,18.0
42616,2023-11-11 16:00:00,2024-07-17 00:00:00,3.1,90.7,70.0,650.0,2.0,33.0,18.0
42617,2023-11-11 17:00:00,2024-07-17 00:00:00,3.1,92.13,69.0,630.0,2.0,34.0,18.0
42618,2023-11-11 18:00:00,2024-07-17 00:00:00,3.1,91.53,70.0,645.0,0.0,34.0,18.0
42619,2023-11-11 19:00:00,2024-07-17 00:00:00,3.1,90.28,70.0,646.0,0.0,32.0,17.0
42620,2023-11-11 20:00:00,2024-07-17 00:00:00,3.1,100.04,70.0,541.0,0.0,28.0,17.0
42621,2023-11-11 21:00:00,2024-07-17 00:00:00,3.1,107.07,65.0,458.0,0.0,25.0,17.0
42622,2023-11-11 22:00:00,2024-07-17 00:00:00,3.1,129.65,64.0,320.0,1.0,23.0,15.0
42623,2023-11-11 23:00:00,2024-07-17 00:00:00,3.1,196.6,64.0,153.0,1.0,23.0,14.0
