Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
36336,2023-02-23 00:00:00,166.66,367.0,440.0,16.0,31.0,16.0
36337,2023-02-23 01:00:00,165.66,368.0,440.0,19.0,32.0,15.0
36338,2023-02-23 02:00:00,165.09,368.0,440.0,22.0,32.0,15.0
36339,2023-02-23 03:00:00,163.45,365.0,440.0,27.0,32.0,15.0
36340,2023-02-23 04:00:00,168.87,387.0,441.0,24.0,32.0,15.0
36341,2023-02-23 05:00:00,198.78,571.0,466.0,24.0,34.0,17.0
36342,2023-02-23 06:00:00,203.45,726.0,568.0,26.0,35.0,19.0
36343,2023-02-23 07:00:00,211.06,813.0,583.0,27.0,35.0,19.0
36344,2023-02-23 08:00:00,215.92,833.0,564.0,27.0,35.0,19.0
36345,2023-02-23 09:00:00,215.88,834.0,562.0,29.0,36.0,19.0
36346,2023-02-23 10:00:00,212.27,828.0,576.0,35.0,35.0,18.0
36347,2023-02-23 11:00:00,220.65,774.0,483.0,38.0,35.0,20.0
36348,2023-02-23 12:00:00,197.78,620.0,512.0,31.0,35.0,20.0
36349,2023-02-23 13:00:00,182.91,524.0,514.0,30.0,37.0,21.0
36350,2023-02-23 14:00:00,182.24,524.0,514.0,33.0,36.0,20.0
36351,2023-02-23 15:00:00,183.54,525.0,514.0,26.0,36.0,20.0
36352,2023-02-23 16:00:00,182.21,523.0,514.0,31.0,35.0,19.0
36353,2023-02-23 17:00:00,183.96,486.0,463.0,34.0,37.0,20.0
36354,2023-02-23 18:00:00,176.29,466.0,474.0,46.0,35.0,19.0
36355,2023-02-23 19:00:00,186.72,459.0,412.0,41.0,35.0,18.0
36356,2023-02-23 20:00:00,180.9,370.0,353.0,39.0,34.0,18.0
36357,2023-02-23 21:00:00,181.71,369.0,353.0,31.0,33.0,16.0
36358,2023-02-23 22:00:00,180.34,367.0,369.0,19.0,33.0,16.0
36359,2023-02-23 23:00:00,190.26,368.0,338.0,9.0,31.0,15.0
