Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
35376,2023-01-14 00:00:00,2024-07-17 00:00:00,3.1,72.06,151.0,649.0,76.0,25.0,18.0
35377,2023-01-14 01:00:00,2024-07-17 00:00:00,3.1,67.64,151.0,701.0,84.0,25.0,18.0
35378,2023-01-14 02:00:00,2024-07-17 00:00:00,3.1,66.89,151.0,716.0,80.0,25.0,18.0
35379,2023-01-14 03:00:00,2024-07-17 00:00:00,3.1,62.24,151.0,795.0,75.0,25.0,18.0
35380,2023-01-14 04:00:00,2024-07-17 00:00:00,3.1,61.89,150.0,796.0,74.0,26.0,18.0
35381,2023-01-14 05:00:00,2024-07-17 00:00:00,3.1,58.03,151.0,881.0,79.0,30.0,20.0
35382,2023-01-14 06:00:00,2024-07-17 00:00:00,3.1,57.83,151.0,877.0,83.0,34.0,20.0
35383,2023-01-14 07:00:00,2024-07-17 00:00:00,3.1,62.51,151.0,787.0,93.0,35.0,21.0
35384,2023-01-14 08:00:00,2024-07-17 00:00:00,3.1,67.91,151.0,694.0,106.0,36.0,22.0
35385,2023-01-14 09:00:00,2024-07-17 00:00:00,3.1,68.57,151.0,696.0,107.0,38.0,24.0
35386,2023-01-14 10:00:00,2024-07-17 00:00:00,3.1,69.05,151.0,691.0,105.0,38.0,24.0
35387,2023-01-14 11:00:00,2024-07-17 00:00:00,3.1,65.01,150.0,748.0,107.0,37.0,24.0
35388,2023-01-14 12:00:00,2024-07-17 00:00:00,3.1,64.04,150.0,808.0,106.0,42.0,30.0
35389,2023-01-14 13:00:00,2024-07-17 00:00:00,3.1,64.15,150.0,807.0,105.0,42.0,30.0
35390,2023-01-14 14:00:00,2024-07-17 00:00:00,3.1,59.63,150.0,896.0,102.0,42.0,30.0
35391,2023-01-14 15:00:00,2024-07-17 00:00:00,3.1,52.68,150.0,1058.0,91.0,42.0,29.0
35392,2023-01-14 16:00:00,2024-07-17 00:00:00,3.1,52.41,149.0,1077.0,73.0,42.0,29.0
35393,2023-01-14 17:00:00,2024-07-17 00:00:00,3.1,50.2,151.0,1145.0,78.0,42.0,29.0
35394,2023-01-14 18:00:00,2024-07-17 00:00:00,3.1,49.3,150.0,1182.0,62.0,41.0,29.0
35395,2023-01-14 19:00:00,2024-07-17 00:00:00,3.1,45.22,148.0,1243.0,63.0,38.0,24.0
35396,2023-01-14 20:00:00,2024-07-17 00:00:00,3.1,51.32,151.0,1064.0,55.0,33.0,21.0
35397,2023-01-14 21:00:00,2024-07-17 00:00:00,3.1,51.23,151.0,1057.0,58.0,29.0,20.0
35398,2023-01-14 22:00:00,2024-07-17 00:00:00,3.1,64.94,150.0,763.0,56.0,27.0,18.0
35399,2023-01-14 23:00:00,2024-07-17 00:00:00,3.1,71.25,149.0,668.0,59.0,25.0,18.0
