Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
43176,2023-12-05 00:00:00,2024-07-17 00:00:00,3.1,354.5,450.0,0.0,0.0,29.0,15.0
43177,2023-12-05 01:00:00,2024-07-17 00:00:00,3.1,352.63,450.0,0.0,0.0,31.0,14.0
43178,2023-12-05 02:00:00,2024-07-17 00:00:00,3.1,351.21,450.0,0.0,2.0,31.0,14.0
43179,2023-12-05 03:00:00,2024-07-17 00:00:00,3.1,351.47,514.0,0.0,5.0,31.0,14.0
43180,2023-12-05 04:00:00,2024-07-17 00:00:00,3.1,349.22,531.0,1.0,8.0,31.0,13.0
43181,2023-12-05 05:00:00,2024-07-17 00:00:00,3.1,284.81,554.0,140.0,9.0,32.0,15.0
43182,2023-12-05 06:00:00,2024-07-17 00:00:00,3.1,221.64,555.0,352.0,13.0,32.0,16.0
43183,2023-12-05 07:00:00,2024-07-17 00:00:00,3.1,197.74,555.0,465.0,17.0,32.0,16.0
43184,2023-12-05 08:00:00,2024-07-17 00:00:00,3.1,196.12,555.0,472.0,19.0,32.0,16.0
43185,2023-12-05 09:00:00,2024-07-17 00:00:00,3.1,226.32,555.0,329.0,16.0,32.0,16.0
43186,2023-12-05 10:00:00,2024-07-17 00:00:00,3.1,268.86,555.0,182.0,13.0,32.0,16.0
43187,2023-12-05 11:00:00,2024-07-17 00:00:00,3.1,307.29,554.0,89.0,6.0,32.0,16.0
43188,2023-12-05 12:00:00,2024-07-17 00:00:00,3.1,310.87,555.0,85.0,3.0,32.0,17.0
43189,2023-12-05 13:00:00,2024-07-17 00:00:00,3.1,311.78,555.0,85.0,0.0,33.0,17.0
43190,2023-12-05 14:00:00,2024-07-17 00:00:00,3.1,273.17,551.0,179.0,2.0,32.0,16.0
43191,2023-12-05 15:00:00,2024-07-17 00:00:00,3.1,278.68,555.0,164.0,2.0,35.0,18.0
43192,2023-12-05 16:00:00,2024-07-17 00:00:00,3.1,307.79,556.0,92.0,1.0,35.0,18.0
43193,2023-12-05 17:00:00,2024-07-17 00:00:00,3.1,308.67,556.0,89.0,3.0,34.0,18.0
43194,2023-12-05 18:00:00,2024-07-17 00:00:00,3.1,300.1,556.0,108.0,4.0,34.0,18.0
43195,2023-12-05 19:00:00,2024-07-17 00:00:00,3.1,301.03,557.0,105.0,5.0,34.0,18.0
43196,2023-12-05 20:00:00,2024-07-17 00:00:00,3.1,316.28,555.0,69.0,6.0,34.0,18.0
43197,2023-12-05 21:00:00,2024-07-17 00:00:00,3.1,344.18,479.0,7.0,7.0,34.0,18.0
43198,2023-12-05 22:00:00,2024-07-17 00:00:00,3.1,333.8,460.0,24.0,5.0,31.0,14.0
43199,2023-12-05 23:00:00,2024-07-17 00:00:00,3.1,351.04,439.0,1.0,1.0,30.0,13.0
