UTC time,nat_gas,hydro,wind,biomass,unknown
2023-12-27 00:00:00,0.0,636.0,35.0,28.0,19.0
2023-12-27 01:00:00,0.0,636.0,38.0,29.0,18.0
2023-12-27 02:00:00,0.0,636.0,44.0,29.0,18.0
2023-12-27 03:00:00,0.0,689.0,64.0,31.0,19.0
2023-12-27 04:00:00,0.0,689.0,66.0,32.0,19.0
2023-12-27 05:00:00,0.0,742.0,69.0,36.0,23.0
2023-12-27 06:00:00,0.0,747.0,75.0,37.0,23.0
2023-12-27 07:00:00,0.0,845.0,90.0,37.0,23.0
2023-12-27 08:00:00,0.0,849.0,97.0,37.0,23.0
2023-12-27 09:00:00,0.0,849.0,101.0,37.0,23.0
2023-12-27 10:00:00,0.0,849.0,92.0,38.0,24.0
2023-12-27 11:00:00,0.0,904.0,94.0,36.0,23.0
2023-12-27 12:00:00,0.0,904.0,88.0,35.0,23.0
2023-12-27 13:00:00,0.0,905.0,84.0,43.0,30.0
2023-12-27 14:00:00,0.0,905.0,84.0,37.0,23.0
2023-12-27 15:00:00,0.0,890.0,81.0,37.0,23.0
2023-12-27 16:00:00,0.0,889.0,75.0,37.0,23.0
2023-12-27 17:00:00,0.0,869.0,70.0,37.0,22.0
2023-12-27 18:00:00,0.0,782.0,53.0,37.0,22.0
2023-12-27 19:00:00,0.0,685.0,37.0,36.0,21.0
2023-12-27 20:00:00,0.0,685.0,22.0,32.0,19.0
2023-12-27 21:00:00,0.0,685.0,17.0,30.0,19.0
2023-12-27 22:00:00,0.0,685.0,12.0,27.0,18.0
2023-12-27 23:00:00,0.0,685.0,5.0,29.0,18.0
