UTC time,nat_gas,hydro,wind,biomass,unknown
2023-06-16 00:00:00,1.0,2.0,2.0,19.0,13.0
2023-06-16 01:00:00,1.0,0.0,2.0,19.0,13.0
2023-06-16 02:00:00,1.0,0.0,0.0,20.0,13.0
2023-06-16 03:00:00,1.0,33.0,0.0,23.0,13.0
2023-06-16 04:00:00,6.0,19.0,0.0,24.0,14.0
2023-06-16 05:00:00,6.0,18.0,0.0,24.0,15.0
2023-06-16 06:00:00,6.0,13.0,0.0,30.0,20.0
2023-06-16 07:00:00,6.0,0.0,0.0,26.0,16.0
2023-06-16 08:00:00,6.0,0.0,0.0,29.0,20.0
2023-06-16 09:00:00,6.0,0.0,6.0,29.0,20.0
2023-06-16 10:00:00,6.0,0.0,6.0,32.0,24.0
2023-06-16 11:00:00,6.0,0.0,3.0,28.0,20.0
2023-06-16 12:00:00,6.0,11.0,5.0,25.0,15.0
2023-06-16 13:00:00,6.0,0.0,7.0,35.0,27.0
2023-06-16 14:00:00,6.0,0.0,10.0,28.0,18.0
2023-06-16 15:00:00,6.0,0.0,17.0,30.0,22.0
2023-06-16 16:00:00,6.0,143.0,21.0,24.0,15.0
2023-06-16 17:00:00,6.0,400.0,14.0,29.0,21.0
2023-06-16 18:00:00,6.0,406.0,8.0,24.0,15.0
2023-06-16 19:00:00,6.0,406.0,2.0,23.0,16.0
2023-06-16 20:00:00,6.0,375.0,6.0,20.0,14.0
2023-06-16 21:00:00,1.0,282.0,6.0,27.0,22.0
2023-06-16 22:00:00,0.0,24.0,11.0,19.0,13.0
2023-06-16 23:00:00,0.0,26.0,24.0,19.0,13.0
