UTC time,nat_gas,hydro,wind,biomass,unknown
2023-05-16 00:00:00,0.0,329.0,27.0,22.0,20.0
2023-05-16 01:00:00,0.0,300.0,49.0,24.0,22.0
2023-05-16 02:00:00,0.0,283.0,43.0,22.0,20.0
2023-05-16 03:00:00,0.0,369.0,27.0,25.0,24.0
2023-05-16 04:00:00,0.0,432.0,23.0,21.0,19.0
2023-05-16 05:00:00,0.0,415.0,22.0,22.0,21.0
2023-05-16 06:00:00,0.0,442.0,15.0,22.0,20.0
2023-05-16 07:00:00,0.0,529.0,14.0,16.0,13.0
2023-05-16 08:00:00,0.0,473.0,10.0,16.0,13.0
2023-05-16 09:00:00,0.0,470.0,18.0,16.0,13.0
2023-05-16 10:00:00,0.0,481.0,27.0,17.0,14.0
2023-05-16 11:00:00,0.0,481.0,16.0,15.0,12.0
2023-05-16 12:00:00,0.0,342.0,13.0,16.0,13.0
2023-05-16 13:00:00,0.0,325.0,23.0,16.0,13.0
2023-05-16 14:00:00,0.0,361.0,48.0,19.0,16.0
2023-05-16 15:00:00,0.0,336.0,31.0,17.0,15.0
2023-05-16 16:00:00,0.0,333.0,36.0,18.0,15.0
2023-05-16 17:00:00,0.0,293.0,63.0,20.0,19.0
2023-05-16 18:00:00,0.0,314.0,72.0,24.0,23.0
2023-05-16 19:00:00,0.0,350.0,56.0,26.0,25.0
2023-05-16 20:00:00,0.0,304.0,74.0,38.0,40.0
2023-05-16 21:00:00,0.0,253.0,62.0,22.0,20.0
2023-05-16 22:00:00,0.0,219.0,52.0,27.0,27.0
2023-05-16 23:00:00,0.0,270.0,72.0,17.0,15.0
