Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
43128,2023-12-03 00:00:00,2024-07-17 00:00:00,3.1,257.38,448.0,175.0,10.0,32.0,17.0
43129,2023-12-03 01:00:00,2024-07-17 00:00:00,3.1,260.82,448.0,175.0,0.0,33.0,17.0
43130,2023-12-03 02:00:00,2024-07-17 00:00:00,3.1,260.03,446.0,175.0,0.0,33.0,16.0
43131,2023-12-03 03:00:00,2024-07-17 00:00:00,3.1,260.52,449.0,175.0,0.0,33.0,16.0
43132,2023-12-03 04:00:00,2024-07-17 00:00:00,3.1,260.52,449.0,175.0,0.0,33.0,16.0
43133,2023-12-03 05:00:00,2024-07-17 00:00:00,3.1,260.46,450.0,176.0,1.0,34.0,18.0
43134,2023-12-03 06:00:00,2024-07-17 00:00:00,3.1,260.18,453.0,176.0,3.0,34.0,18.0
43135,2023-12-03 07:00:00,2024-07-17 00:00:00,3.1,259.74,455.0,176.0,5.0,34.0,18.0
43136,2023-12-03 08:00:00,2024-07-17 00:00:00,3.1,225.6,522.0,323.0,5.0,34.0,18.0
43137,2023-12-03 09:00:00,2024-07-17 00:00:00,3.1,219.68,523.0,351.0,2.0,34.0,18.0
43138,2023-12-03 10:00:00,2024-07-17 00:00:00,3.1,218.81,522.0,355.0,1.0,34.0,18.0
43139,2023-12-03 11:00:00,2024-07-17 00:00:00,3.1,218.97,523.0,355.0,1.0,34.0,18.0
43140,2023-12-03 12:00:00,2024-07-17 00:00:00,3.1,218.97,523.0,356.0,1.0,33.0,18.0
43141,2023-12-03 13:00:00,2024-07-17 00:00:00,3.1,210.92,521.0,385.0,5.0,34.0,18.0
43142,2023-12-03 14:00:00,2024-07-17 00:00:00,3.1,223.56,456.0,288.0,5.0,34.0,18.0
43143,2023-12-03 15:00:00,2024-07-17 00:00:00,3.1,222.45,453.0,287.0,8.0,34.0,18.0
43144,2023-12-03 16:00:00,2024-07-17 00:00:00,3.1,235.09,453.0,247.0,5.0,34.0,18.0
43145,2023-12-03 17:00:00,2024-07-17 00:00:00,3.1,253.5,453.0,193.0,4.0,34.0,18.0
43146,2023-12-03 18:00:00,2024-07-17 00:00:00,3.1,258.88,452.0,176.0,6.0,34.0,18.0
43147,2023-12-03 19:00:00,2024-07-17 00:00:00,3.1,259.04,453.0,176.0,6.0,34.0,18.0
43148,2023-12-03 20:00:00,2024-07-17 00:00:00,3.1,306.12,528.0,89.0,3.0,34.0,18.0
43149,2023-12-03 21:00:00,2024-07-17 00:00:00,3.1,324.61,530.0,53.0,1.0,34.0,18.0
43150,2023-12-03 22:00:00,2024-07-17 00:00:00,3.1,328.09,528.0,46.0,1.0,34.0,18.0
43151,2023-12-03 23:00:00,2024-07-17 00:00:00,3.1,309.03,529.0,85.0,1.0,33.0,17.0
