UTC time,nat_gas,hydro,wind,biomass,unknown
2023-07-02 00:00:00,0.0,0.0,31.0,10.0,13.0
2023-07-02 01:00:00,0.0,0.0,30.0,10.0,13.0
2023-07-02 02:00:00,0.0,0.0,38.0,10.0,13.0
2023-07-02 03:00:00,0.0,16.0,28.0,10.0,12.0
2023-07-02 04:00:00,0.0,0.0,39.0,10.0,13.0
2023-07-02 05:00:00,0.0,15.0,23.0,11.0,13.0
2023-07-02 06:00:00,0.0,2.0,30.0,11.0,14.0
2023-07-02 07:00:00,0.0,15.0,53.0,16.0,20.0
2023-07-02 08:00:00,0.0,1.0,43.0,12.0,15.0
2023-07-02 09:00:00,0.0,34.0,48.0,10.0,12.0
2023-07-02 10:00:00,0.0,60.0,69.0,9.0,12.0
2023-07-02 11:00:00,0.0,52.0,80.0,10.0,12.0
2023-07-02 12:00:00,0.0,3.0,102.0,10.0,12.0
2023-07-02 13:00:00,0.0,17.0,107.0,10.0,13.0
2023-07-02 14:00:00,0.0,73.0,112.0,10.0,13.0
2023-07-02 15:00:00,0.0,212.0,113.0,11.0,13.0
2023-07-02 16:00:00,0.0,313.0,112.0,11.0,14.0
2023-07-02 17:00:00,0.0,317.0,109.0,14.0,17.0
2023-07-02 18:00:00,0.0,316.0,106.0,14.0,17.0
2023-07-02 19:00:00,0.0,316.0,109.0,13.0,16.0
2023-07-02 20:00:00,0.0,316.0,102.0,16.0,20.0
2023-07-02 21:00:00,0.0,314.0,106.0,13.0,15.0
2023-07-02 22:00:00,0.0,57.0,106.0,11.0,13.0
2023-07-02 23:00:00,0.0,50.0,110.0,11.0,14.0
