UTC time,nat_gas,hydro,wind,biomass,unknown
2023-03-06 00:00:00,419.0,340.0,8.0,32.0,20.0
2023-03-06 01:00:00,419.0,343.0,6.0,35.0,20.0
2023-03-06 02:00:00,418.0,343.0,6.0,36.0,21.0
2023-03-06 03:00:00,419.0,343.0,4.0,30.0,15.0
2023-03-06 04:00:00,432.0,344.0,8.0,31.0,15.0
2023-03-06 05:00:00,711.0,366.0,15.0,32.0,16.0
2023-03-06 06:00:00,757.0,683.0,11.0,34.0,18.0
2023-03-06 07:00:00,743.0,713.0,26.0,33.0,18.0
2023-03-06 08:00:00,699.0,738.0,26.0,33.0,18.0
2023-03-06 09:00:00,692.0,698.0,40.0,44.0,31.0
2023-03-06 10:00:00,739.0,633.0,50.0,35.0,19.0
2023-03-06 11:00:00,765.0,519.0,48.0,38.0,24.0
2023-03-06 12:00:00,766.0,502.0,47.0,34.0,20.0
2023-03-06 13:00:00,764.0,389.0,56.0,34.0,19.0
2023-03-06 14:00:00,771.0,388.0,48.0,37.0,22.0
2023-03-06 15:00:00,773.0,372.0,35.0,38.0,23.0
2023-03-06 16:00:00,773.0,371.0,20.0,35.0,19.0
2023-03-06 17:00:00,770.0,362.0,24.0,37.0,21.0
2023-03-06 18:00:00,725.0,323.0,18.0,38.0,22.0
2023-03-06 19:00:00,545.0,494.0,14.0,38.0,21.0
2023-03-06 20:00:00,379.0,271.0,15.0,35.0,18.0
2023-03-06 21:00:00,328.0,312.0,10.0,34.0,18.0
2023-03-06 22:00:00,374.0,264.0,6.0,34.0,18.0
2023-03-06 23:00:00,372.0,231.0,7.0,33.0,19.0
