UTC time,nat_gas,hydro,wind,biomass,unknown
2023-08-08 00:00:00,0.0,0.0,22.0,12.0,9.0
2023-08-08 01:00:00,0.0,0.0,28.0,12.0,9.0
2023-08-08 02:00:00,0.0,0.0,33.0,12.0,9.0
2023-08-08 03:00:00,0.0,0.0,39.0,12.0,10.0
2023-08-08 04:00:00,0.0,0.0,62.0,13.0,11.0
2023-08-08 05:00:00,0.0,0.0,77.0,15.0,13.0
2023-08-08 06:00:00,0.0,0.0,85.0,15.0,13.0
2023-08-08 07:00:00,0.0,0.0,33.0,13.0,11.0
2023-08-08 08:00:00,0.0,40.0,6.0,18.0,17.0
2023-08-08 09:00:00,0.0,5.0,24.0,14.0,11.0
2023-08-08 10:00:00,0.0,0.0,24.0,14.0,11.0
2023-08-08 11:00:00,0.0,0.0,22.0,14.0,11.0
2023-08-08 12:00:00,0.0,0.0,40.0,13.0,10.0
2023-08-08 13:00:00,0.0,4.0,1.0,13.0,10.0
2023-08-08 14:00:00,0.0,34.0,0.0,13.0,10.0
2023-08-08 15:00:00,0.0,126.0,43.0,15.0,12.0
2023-08-08 16:00:00,0.0,372.0,57.0,17.0,15.0
2023-08-08 17:00:00,0.0,363.0,56.0,17.0,14.0
2023-08-08 18:00:00,0.0,390.0,46.0,17.0,14.0
2023-08-08 19:00:00,0.0,381.0,54.0,16.0,13.0
2023-08-08 20:00:00,0.0,299.0,56.0,14.0,11.0
2023-08-08 21:00:00,0.0,141.0,38.0,14.0,11.0
2023-08-08 22:00:00,0.0,36.0,41.0,14.0,11.0
2023-08-08 23:00:00,0.0,35.0,38.0,14.0,11.0
