Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
38976,2023-06-13 00:00:00,61.09,1.0,84.0,12.0,10.0,12.0
38977,2023-06-13 01:00:00,74.19,1.0,92.0,7.0,13.0,16.0
38978,2023-06-13 02:00:00,62.14,1.0,88.0,6.0,10.0,12.0
38979,2023-06-13 03:00:00,64.34,1.0,88.0,2.0,10.0,12.0
38980,2023-06-13 04:00:00,69.07,5.0,105.0,1.0,11.0,13.0
38981,2023-06-13 05:00:00,68.93,6.0,118.0,0.0,11.0,14.0
38982,2023-06-13 06:00:00,74.96,6.0,106.0,0.0,11.0,14.0
38983,2023-06-13 07:00:00,250.49,6.0,10.0,0.0,11.0,14.0
38984,2023-06-13 08:00:00,323.17,6.0,0.0,1.0,10.0,13.0
38985,2023-06-13 09:00:00,269.31,6.0,0.0,6.0,11.0,13.0
38986,2023-06-13 10:00:00,210.76,6.0,0.0,16.0,11.0,13.0
38987,2023-06-13 11:00:00,176.27,6.0,0.0,25.0,11.0,13.0
38988,2023-06-13 12:00:00,100.99,6.0,16.0,50.0,11.0,13.0
38989,2023-06-13 13:00:00,68.27,6.0,51.0,62.0,10.0,13.0
38990,2023-06-13 14:00:00,39.81,6.0,172.0,55.0,11.0,14.0
38991,2023-06-13 15:00:00,32.6,6.0,242.0,42.0,11.0,14.0
38992,2023-06-13 16:00:00,31.18,6.0,361.0,36.0,17.0,20.0
38993,2023-06-13 17:00:00,23.2,6.0,455.0,25.0,14.0,17.0
38994,2023-06-13 18:00:00,24.55,6.0,455.0,18.0,15.0,18.0
38995,2023-06-13 19:00:00,32.92,6.0,264.0,16.0,12.0,14.0
38996,2023-06-13 20:00:00,46.89,6.0,175.0,13.0,11.0,14.0
38997,2023-06-13 21:00:00,53.85,1.0,104.0,8.0,10.0,12.0
38998,2023-06-13 22:00:00,178.3,1.0,12.0,7.0,11.0,13.0
38999,2023-06-13 23:00:00,245.16,1.0,0.0,7.0,11.0,13.0
