Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
39240,2023-06-24 00:00:00,2024-07-17 00:00:00,3.1,275.44,2.0,0.0,0.0,17.0,15.0
39241,2023-06-24 01:00:00,2024-07-17 00:00:00,3.1,275.44,2.0,0.0,0.0,17.0,15.0
39242,2023-06-24 02:00:00,2024-07-17 00:00:00,3.1,275.44,2.0,0.0,0.0,17.0,15.0
39243,2023-06-24 03:00:00,2024-07-17 00:00:00,3.1,274.69,2.0,0.0,0.0,16.0,14.0
39244,2023-06-24 04:00:00,2024-07-17 00:00:00,3.1,261.5,1.0,0.0,1.0,15.0,13.0
39245,2023-06-24 05:00:00,2024-07-17 00:00:00,3.1,293.47,1.0,0.0,0.0,30.0,31.0
39246,2023-06-24 06:00:00,2024-07-17 00:00:00,3.1,271.61,1.0,0.0,0.0,16.0,14.0
39247,2023-06-24 07:00:00,2024-07-17 00:00:00,3.1,298.15,0.0,0.0,0.0,39.0,42.0
39248,2023-06-24 08:00:00,2024-07-17 00:00:00,3.1,275.35,0.0,0.0,4.0,33.0,34.0
39249,2023-06-24 09:00:00,2024-07-17 00:00:00,3.1,262.03,0.0,0.0,9.0,34.0,36.0
39250,2023-06-24 10:00:00,2024-07-17 00:00:00,3.1,138.79,0.0,19.0,9.0,16.0,14.0
39251,2023-06-24 11:00:00,2024-07-17 00:00:00,3.1,202.03,0.0,2.0,7.0,15.0,13.0
39252,2023-06-24 12:00:00,2024-07-17 00:00:00,3.1,69.4,0.0,82.0,4.0,16.0,14.0
39253,2023-06-24 13:00:00,2024-07-17 00:00:00,3.1,102.4,0.0,90.0,4.0,26.0,26.0
39254,2023-06-24 14:00:00,2024-07-17 00:00:00,3.1,64.92,0.0,90.0,4.0,16.0,14.0
39255,2023-06-24 15:00:00,2024-07-17 00:00:00,3.1,64.92,0.0,90.0,4.0,16.0,14.0
39256,2023-06-24 16:00:00,2024-07-17 00:00:00,3.1,67.36,1.0,90.0,4.0,16.0,14.0
39257,2023-06-24 17:00:00,2024-07-17 00:00:00,3.1,30.91,1.0,256.0,2.0,17.0,15.0
39258,2023-06-24 18:00:00,2024-07-17 00:00:00,3.1,29.98,1.0,266.0,1.0,17.0,15.0
39259,2023-06-24 19:00:00,2024-07-17 00:00:00,3.1,26.39,1.0,284.0,2.0,18.0,14.0
39260,2023-06-24 20:00:00,2024-07-17 00:00:00,3.1,29.6,1.0,232.0,2.0,17.0,13.0
39261,2023-06-24 21:00:00,2024-07-17 00:00:00,3.1,41.73,1.0,157.0,1.0,16.0,13.0
39262,2023-06-24 22:00:00,2024-07-17 00:00:00,3.1,176.92,0.0,12.0,0.0,15.0,12.0
39263,2023-06-24 23:00:00,2024-07-17 00:00:00,3.1,255.56,0.0,0.0,0.0,15.0,12.0
